time,_time_gateway,ACT_SNR_PMP_BO_0,ACT_SNR_PMP_BO_1,ACT_SNR_PMP_BO_2,ACT_SNR_PMP_BO_3,ACT_SNR_PMP_BO_4,SNR_NOX_PRED,SNR_STATUS_CODE,SNR_STAGE,SNR_MESSAGE,SNR_PMP_UW_S_1,BR1_EO_FG_A,ICF_CCS_FG_T_1,ICF_SCS_FG_T_2,ICF_TMS_NOX_A,ACC_SNR_AI_1A,ACT_STATUS,NOX_30m_Value,NOX_EQ_Status,NOX_Value,SNR_EQ_UW_F_1,ACT_SNR_PMP_UW_S,IncineratorStatus,SNR_UREA_SAVING_RATE,SNR_NOX_PRED_MAE
2025-11-23 07:14:50+00:00,2025-11-23 07:14:50,24.6612492,26.0,26.0,26.0,26.0,22.913623652834104,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,4.63593769,1047.0,1098.66248,10.5375004,,,15.03,0.0,10.34,,,0.0,,
2025-11-23 07:14:51+00:00,2025-11-23 07:14:51,,,,,,,,,,19.6612492,4.6624999,1048.0,1097.6062,10.5500002,,,15.03,0.0,10.11,,,0.0,,
2025-11-23 07:14:52+00:00,2025-11-23 07:14:52,,,,,,,,,,19.6612492,4.73124981,1048.0,1098.25623,10.25,,,15.03,0.0,10.11,,,0.0,,
2025-11-23 07:14:53+00:00,2025-11-23 07:14:53,,,,,,,,,,19.6612492,4.73124981,1048.0,1098.25623,10.25,,,15.03,0.0,10.11,,,0.0,,
2025-11-23 07:14:54+00:00,2025-11-23 07:14:54,,,,,,,,,,19.6612492,4.80156231,1048.0,1098.17505,10.6875,,,15.03,0.0,10.11,,,0.0,,
2025-11-23 07:14:55+00:00,2025-11-23 07:14:55,24.6612492,26.0,26.0,26.0,26.0,21.855098564223212,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,4.80156231,1048.0,1098.17505,10.6875,,,15.03,0.0,10.11,,,0.0,,
2025-11-23 07:14:56+00:00,2025-11-23 07:14:56,,,,,,,,,,19.6612492,4.7750001,1048.0,1098.66248,10.6875,,,15.03,0.0,10.11,,,0.0,,
2025-11-23 07:14:57+00:00,2025-11-23 07:14:57,,,,,,,,,,19.6612492,4.7750001,1048.0,1098.66248,10.6750002,,,15.03,0.0,10.11,,,0.0,,
2025-11-23 07:14:58+00:00,2025-11-23 07:14:58,,,,,,,,,,19.6612492,4.9453125,1048.0,1097.6875,10.6000004,,,15.03,0.0,10.11,,,0.0,,
2025-11-23 07:14:59+00:00,2025-11-23 07:14:59,,,,,,,,,,19.6612492,4.9453125,1048.0,1097.6875,10.6000004,,,15.03,0.0,10.11,,,0.0,,
2025-11-23 07:15:00+00:00,2025-11-23 07:15:00,24.6612492,26.0,26.0,26.0,26.0,21.6552815025656,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,4.94062519,1048.0,1097.84998,10.6999998,,,15.03,0.0,10.11,,,0.0,,
2025-11-23 07:15:01+00:00,2025-11-23 07:15:01,,,,,,,,,,19.6612492,4.94062519,1049.0,1097.84998,10.6999998,,,15.03,0.0,10.1,,,0.0,,
2025-11-23 07:15:02+00:00,2025-11-23 07:15:02,,,,,,,,,,19.6612492,5.00312519,1049.0,1097.84998,10.7250004,,,15.03,0.0,10.1,,,0.0,,
2025-11-23 07:15:03+00:00,2025-11-23 07:15:03,,,,,,,,,,19.6612492,5.1640625,1049.0,1098.09375,10.7250004,,,15.03,0.0,10.1,,,0.0,,
2025-11-23 07:15:04+00:00,2025-11-23 07:15:04,,,,,,,,,,19.6612492,5.1640625,1049.0,1097.84998,10.9875002,,,15.03,0.0,10.1,,,0.0,,
2025-11-23 07:15:05+00:00,2025-11-23 07:15:05,24.6612492,26.0,26.0,26.0,26.0,20.82426760371683,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",,,,,,,,,,,,,,,
2025-11-23 07:15:06+00:00,2025-11-23 07:15:06,,,,,,,,,,19.6612492,5.1640625,1049.0,1097.84998,10.9875002,,,15.03,0.0,10.1,,,0.0,,
2025-11-23 07:15:07+00:00,2025-11-23 07:15:07,,,,,,,,,,19.6612492,5.19843769,1050.0,1098.5813,11.0249996,,,15.03,0.0,10.1,,,0.0,,
2025-11-23 07:15:08+00:00,2025-11-23 07:15:08,,,,,,,,,,19.6612492,5.1953125,1050.0,1098.5813,11.0249996,,,15.03,0.0,10.1,,,0.0,,
2025-11-23 07:15:09+00:00,2025-11-23 07:15:09,,,,,,,,,,19.6612492,5.1953125,1050.0,1098.09375,10.8625002,,,15.03,0.0,10.1,,,0.0,,
2025-11-23 07:15:10+00:00,2025-11-23 07:15:10,24.6612492,25.0,25.0,25.0,25.0,21.11723964869844,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,5.1953125,1050.0,1098.09375,10.8625002,,,15.03,0.0,10.1,,,0.0,,
2025-11-23 07:15:11+00:00,2025-11-23 07:15:11,,,,,,,,,,19.6612492,5.234375,1050.0,1097.6875,10.5124998,,,15.03,0.0,10.1,,,0.0,,
2025-11-23 07:15:12+00:00,2025-11-23 07:15:12,,,,,,,,,,19.6612492,5.234375,1050.0,1097.6875,10.5124998,,,15.03,0.0,10.44,,,0.0,,
2025-11-23 07:15:13+00:00,2025-11-23 07:15:13,,,,,,,,,,19.6612492,5.30781269,1050.0,1098.5,10.8500004,,,15.03,0.0,10.44,,,0.0,,
2025-11-23 07:15:14+00:00,2025-11-23 07:15:14,,,,,,,,,,19.6612492,5.30781269,1050.0,1098.5,10.8500004,,,15.03,0.0,10.44,,,0.0,,
2025-11-23 07:15:15+00:00,2025-11-23 07:15:15,24.6612492,25.0,25.0,25.0,25.0,20.967818757535376,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,5.33906269,1051.0,1098.33752,10.9375,,,15.03,0.0,10.44,,,0.0,,
2025-11-23 07:15:16+00:00,2025-11-23 07:15:16,,,,,,,,,,19.6612492,5.33906269,1051.0,1098.66248,11.5375004,,,15.03,0.0,10.44,,,0.0,,
2025-11-23 07:15:17+00:00,2025-11-23 07:15:17,,,,,,,,,,19.6612492,5.3812499,1051.0,1098.66248,11.5375004,,,15.03,0.0,10.44,,,0.0,,
2025-11-23 07:15:18+00:00,2025-11-23 07:15:18,,,,,,,,,,19.6612492,5.34375,1051.0,1097.52502,11.4125004,,,15.03,0.0,10.44,,,0.0,,
2025-11-23 07:15:19+00:00,2025-11-23 07:15:19,,,,,,,,,,19.6612492,5.34375,1051.0,1097.52502,11.4125004,,,15.03,0.0,10.44,,,0.0,,
2025-11-23 07:15:20+00:00,2025-11-23 07:15:20,24.6612492,25.0,25.0,25.0,25.0,21.57107294224778,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,5.4281249,1050.0,1098.25623,11.3874998,,,15.03,0.0,10.44,,,0.0,,
2025-11-23 07:15:21+00:00,2025-11-23 07:15:21,,,,,,,,,,19.6612492,5.55781269,1048.0,1098.5,13.6625004,,,15.03,0.0,10.69,,,0.0,,
2025-11-23 07:15:22+00:00,2025-11-23 07:15:22,,,,,,,,,,19.6612492,5.5953126,1050.0,1098.09375,13.5625,,,15.03,0.0,10.69,,,0.0,,
2025-11-23 07:15:23+00:00,2025-11-23 07:15:23,,,,,,,,,,19.6612492,5.5953126,1050.0,1098.09375,13.5625,,,15.03,0.0,10.69,,,0.0,,
2025-11-23 07:15:24+00:00,2025-11-23 07:15:24,,,,,,,,,,19.6612492,5.66093731,1048.0,1098.5813,13.7250004,,,15.03,0.0,10.69,,,0.0,,
2025-11-23 07:15:25+00:00,2025-11-23 07:15:25,24.0,24.0,24.0,24.0,24.0,22.744050380688908,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,5.66093731,1048.0,1098.5813,13.7250004,,,15.03,0.0,10.69,,,0.0,,
2025-11-23 07:15:26+00:00,2025-11-23 07:15:26,,,,,,,,,,19.6612492,5.7406249,1050.0,1097.52502,13.9624996,,,15.03,0.0,10.69,,,0.0,,
2025-11-23 07:15:27+00:00,2025-11-23 07:15:27,,,,,,,,,,19.6612492,5.7593751,1048.0,1098.5813,13.7124996,,,15.03,0.0,10.69,,,0.0,,
2025-11-23 07:15:28+00:00,2025-11-23 07:15:28,,,,,,,,,,19.6612492,5.7593751,1048.0,1098.5813,13.7124996,,,15.03,0.0,10.69,,,0.0,,
2025-11-23 07:15:29+00:00,2025-11-23 07:15:29,,,,,,,,,,19.6612492,5.8515625,1048.0,1097.6062,13.7624998,,,15.03,0.0,10.69,,,0.0,,
2025-11-23 07:15:30+00:00,2025-11-23 07:15:30,24.0,24.0,24.0,24.0,24.0,22.88397361436811,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,5.8515625,1048.0,1097.6062,13.7624998,,,15.03,0.0,10.69,,,0.0,,
2025-11-23 07:15:31+00:00,2025-11-23 07:15:31,,,,,,,,,,19.6612492,5.8890624,1048.0,1098.09375,13.8999996,,,15.03,0.0,13.3,,,0.0,,
2025-11-23 07:15:32+00:00,2025-11-23 07:15:32,,,,,,,,,,19.6612492,5.8890624,1048.0,1098.09375,13.8999996,,,15.03,0.0,13.3,,,0.0,,
2025-11-23 07:15:33+00:00,2025-11-23 07:15:33,,,,,,,,,,19.6612492,5.9703126,1047.0,1097.6875,13.6999998,,,15.03,0.0,13.3,,,0.0,,
2025-11-23 07:15:34+00:00,2025-11-23 07:15:34,,,,,,,,,,19.6612492,5.9671874,1048.0,1098.09375,13.7375002,,,15.03,0.0,13.3,,,0.0,,
2025-11-23 07:15:35+00:00,2025-11-23 07:15:35,24.0,24.0,24.0,24.0,24.0,22.716618812215515,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,5.9671874,1048.0,1098.09375,13.7375002,,,15.03,0.0,13.3,,,0.0,,
2025-11-23 07:15:36+00:00,2025-11-23 07:15:36,,,,,,,,,,19.6612492,6.0250001,1047.0,1098.01245,13.6374998,,,15.03,0.0,13.3,,,0.0,,
2025-11-23 07:15:37+00:00,2025-11-23 07:15:37,,,,,,,,,,19.6612492,6.02656269,1047.0,1098.5,13.625,,,15.03,0.0,13.3,,,0.0,,
2025-11-23 07:15:38+00:00,2025-11-23 07:15:38,,,,,,,,,,19.6612492,6.02656269,1047.0,1098.5,13.625,,,15.03,0.0,13.3,,,0.0,,
2025-11-23 07:15:39+00:00,2025-11-23 07:15:39,,,,,,,,,,19.6612492,6.05937481,1047.0,1098.25623,14.0625,,,15.03,0.0,13.3,,,0.0,,
2025-11-23 07:15:40+00:00,2025-11-23 07:15:40,24.0,24.0,24.0,24.0,24.0,22.9313215899126,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,6.05937481,1047.0,1098.25623,14.0625,,,15.03,0.0,13.3,,,0.0,,
2025-11-23 07:15:41+00:00,2025-11-23 07:15:41,,,,,,,,,,19.6612492,6.15625,1047.0,1098.74377,15.0249996,,,15.03,0.0,13.3,,,0.0,,
2025-11-23 07:15:42+00:00,2025-11-23 07:15:42,,,,,,,,,,19.6612492,6.19843769,1047.0,1098.25623,14.8625002,,,15.03,0.0,13.31,,,0.0,,
2025-11-23 07:15:43+00:00,2025-11-23 07:15:43,,,,,,,,,,19.6612492,6.19843769,1047.0,1098.25623,14.8625002,,,15.03,0.0,13.31,,,0.0,,
2025-11-23 07:15:44+00:00,2025-11-23 07:15:44,,,,,,,,,,19.6612492,6.21875,1047.0,1097.6875,14.6750002,,,15.03,0.0,13.31,,,0.0,,
2025-11-23 07:15:45+00:00,2025-11-23 07:15:45,23.0,23.0,23.0,23.0,23.0,22.910796683075738,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,6.21875,1047.0,1097.6875,14.6750002,,,15.03,0.0,13.31,,,0.0,,
2025-11-23 07:15:46+00:00,2025-11-23 07:15:46,,,,,,,,,,19.6612492,6.2249999,1047.0,1097.7688,15.0625,,,15.03,0.0,13.31,,,0.0,,
2025-11-23 07:15:47+00:00,2025-11-23 07:15:47,,,,,,,,,,19.6612492,6.2249999,1047.0,1097.7688,15.0625,,,15.03,0.0,13.31,,,0.0,,
2025-11-23 07:15:48+00:00,2025-11-23 07:15:48,,,,,,,,,,19.6612492,6.1937499,1048.0,1098.01245,15.1499996,,,15.03,0.0,13.31,,,0.0,,
2025-11-23 07:15:49+00:00,2025-11-23 07:15:49,,,,,,,,,,19.6612492,6.30781269,1047.0,1098.17505,15.25,,,15.03,0.0,13.31,,,0.0,,
2025-11-23 07:15:50+00:00,2025-11-23 07:15:50,23.0,23.0,23.0,23.0,23.0,22.883421090336707,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,6.30781269,1047.0,1098.17505,15.25,,,15.03,0.0,13.31,,,0.0,,
2025-11-23 07:15:51+00:00,2025-11-23 07:15:51,,,,,,,,,,19.6612492,6.2796874,1046.0,1098.5,15.8874998,,,15.03,0.0,14.67,,,0.0,,
2025-11-23 07:15:52+00:00,2025-11-23 07:15:52,,,,,,,,,,19.6612492,6.2796874,1046.0,1098.5,15.8874998,,,15.03,0.0,14.67,,,0.0,,
2025-11-23 07:15:53+00:00,2025-11-23 07:15:53,,,,,,,,,,19.6612492,6.4046874,1045.0,1097.52502,15.6750002,,,15.03,0.0,14.67,,,0.0,,
2025-11-23 07:15:54+00:00,2025-11-23 07:15:54,,,,,,,,,,19.6612492,6.4046874,1045.0,1097.52502,15.6750002,,,15.03,0.0,14.67,,,0.0,,
2025-11-23 07:15:55+00:00,2025-11-23 07:15:55,23.0,23.0,23.0,23.0,23.0,21.395143120130488,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,6.4140625,1045.0,1097.52502,16.2875004,,,15.03,0.0,14.67,,,0.0,,
2025-11-23 07:15:56+00:00,2025-11-23 07:15:56,,,,,,,,,,19.6612492,6.3656249,1046.0,1098.25623,15.8999996,,,15.03,0.0,14.67,,,0.0,,
2025-11-23 07:15:57+00:00,2025-11-23 07:15:57,,,,,,,,,,19.6612492,6.3656249,1046.0,1097.36255,15.9499998,,,15.03,0.0,14.67,,,0.0,,
2025-11-23 07:15:58+00:00,2025-11-23 07:15:58,,,,,,,,,,19.6612492,6.3656249,1046.0,1097.36255,15.9499998,,,15.03,0.0,14.67,,,0.0,,
2025-11-23 07:15:59+00:00,2025-11-23 07:15:59,,,,,,,,,,19.6612492,6.42500019,1046.0,1098.01245,16.5625,,,15.03,0.0,14.67,,,0.0,,
2025-11-23 07:16:00+00:00,2025-11-23 07:16:00,23.0,23.0,23.0,23.0,23.0,21.333722459604658,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,6.42500019,1046.0,1098.01245,16.5625,,,15.03,0.0,15.46,,,0.0,,
2025-11-23 07:16:01+00:00,2025-11-23 07:16:01,,,,,,,,,,19.6612492,6.4234376,1047.0,1097.93127,17.4500008,,,15.03,0.0,15.46,,,0.0,,
2025-11-23 07:16:02+00:00,2025-11-23 07:16:02,,,,,,,,,,19.6612492,6.53125,1045.0,1097.93127,17.4500008,,,15.03,0.0,15.46,,,0.0,,
2025-11-23 07:16:03+00:00,2025-11-23 07:16:03,,,,,,,,,,19.6612492,6.53125,1045.0,1098.90625,17.5499992,,,15.03,0.0,15.46,,,0.0,,
2025-11-23 07:16:04+00:00,2025-11-23 07:16:04,,,,,,,,,,19.6612492,6.55781269,1045.0,1097.84998,17.5,,,15.03,0.0,15.46,,,0.0,,
2025-11-23 07:16:05+00:00,2025-11-23 07:16:05,23.0,23.0,23.0,23.0,23.0,22.55492101513241,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,6.59062481,1046.0,1097.84998,17.5,,,15.03,0.0,15.46,,,0.0,,
2025-11-23 07:16:06+00:00,2025-11-23 07:16:06,,,,,,,,,,19.6612492,6.59062481,1046.0,1098.66248,17.2999992,,,15.03,0.0,15.46,,,0.0,,
2025-11-23 07:16:07+00:00,2025-11-23 07:16:07,,,,,,,,,,19.6612492,6.5953126,1046.0,1097.52502,17.3125,,,15.03,0.0,15.46,,,0.0,,
2025-11-23 07:16:08+00:00,2025-11-23 07:16:08,,,,,,,,,,19.6612492,6.5453124,1045.0,1097.52502,17.1124992,,,15.03,0.0,15.46,,,0.0,,
2025-11-23 07:16:09+00:00,2025-11-23 07:16:09,,,,,,,,,,19.6612492,6.5453124,1045.0,1097.84998,17.1124992,,,15.03,0.0,15.46,,,0.0,,
2025-11-23 07:16:10+00:00,2025-11-23 07:16:10,23.0,23.0,23.0,23.0,23.0,22.86502740796121,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,6.6156249,1046.0,1097.6062,17.2374992,,,15.03,0.0,15.46,,,0.0,,
2025-11-23 07:16:11+00:00,2025-11-23 07:16:11,,,,,,,,,,19.6612492,6.6734376,1045.0,1098.66248,17.25,,,15.03,0.0,16.77,,,0.0,,
2025-11-23 07:16:12+00:00,2025-11-23 07:16:12,,,,,,,,,,19.6612492,6.6734376,1045.0,1098.66248,17.25,,,15.03,0.0,16.77,,,0.0,,
2025-11-23 07:16:13+00:00,2025-11-23 07:16:13,,,,,,,,,,19.6612492,6.7125001,1045.0,1098.66248,17.1499996,,,15.03,0.0,16.77,,,0.0,,
2025-11-23 07:16:14+00:00,2025-11-23 07:16:14,,,,,,,,,,19.6612492,6.7125001,1045.0,1098.66248,17.1499996,,,15.03,0.0,16.77,,,0.0,,
2025-11-23 07:16:15+00:00,2025-11-23 07:16:15,23.0,23.0,23.0,23.0,23.0,22.32720730917887,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,6.72343731,1045.0,1098.66248,17.2374992,,,15.03,0.0,16.77,,,0.0,,
2025-11-23 07:16:16+00:00,2025-11-23 07:16:16,,,,,,,,,,19.6612492,6.7203126,1045.0,1097.6875,17.1875,,,15.03,0.0,16.77,,,0.0,,
2025-11-23 07:16:17+00:00,2025-11-23 07:16:17,,,,,,,,,,19.6612492,6.66093731,1045.0,1097.84998,17.3250008,,,15.03,0.0,16.77,,,0.0,,
2025-11-23 07:16:18+00:00,2025-11-23 07:16:18,,,,,,,,,,19.6612492,6.66093731,1045.0,1097.84998,17.3250008,,,15.03,0.0,16.77,,,0.0,,
2025-11-23 07:16:19+00:00,2025-11-23 07:16:19,,,,,,,,,,19.6612492,6.73124981,1046.0,1097.6062,17.3250008,,,15.03,0.0,16.77,,,0.0,,
2025-11-23 07:16:20+00:00,2025-11-23 07:16:20,23.0,23.0,23.0,23.0,23.0,21.576450570658313,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,6.73124981,1046.0,1097.6062,17.3250008,,,15.03,0.0,16.77,,,0.0,,
2025-11-23 07:16:21+00:00,2025-11-23 07:16:21,,,,,,,,,,19.6612492,6.59843731,1045.0,1096.9563,17.125,,,15.03,0.0,16.74,,,0.0,,
2025-11-23 07:16:22+00:00,2025-11-23 07:16:22,,,,,,,,,,19.6612492,6.59843731,1045.0,1095.90002,17.4500008,,,15.03,0.0,16.74,,,0.0,,
2025-11-23 07:16:23+00:00,2025-11-23 07:16:23,,,,,,,,,,19.6612492,6.6624999,1046.0,1095.81873,17.25,,,15.03,0.0,16.74,,,0.0,,
2025-11-23 07:16:24+00:00,2025-11-23 07:16:24,,,,,,,,,,19.6612492,6.6624999,1046.0,1095.81873,17.25,,,15.03,0.0,16.74,,,0.0,,
2025-11-23 07:16:25+00:00,2025-11-23 07:16:25,23.0,23.0,23.0,23.0,23.0,20.664234813754696,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,6.6624999,1046.0,1095.9812,17.5499992,,,15.03,0.0,16.74,,,0.0,,
2025-11-23 07:16:26+00:00,2025-11-23 07:16:26,,,,,,,,,,19.6612492,6.6171875,1045.0,1095.9812,17.5499992,,,15.03,0.0,16.74,,,0.0,,
2025-11-23 07:16:27+00:00,2025-11-23 07:16:27,,,,,,,,,,19.6612492,6.6171875,1045.0,1095.9812,17.5499992,,,15.03,0.0,16.74,,,0.0,,
2025-11-23 07:16:28+00:00,2025-11-23 07:16:28,,,,,,,,,,19.6612492,6.5796876,1046.0,1095.9812,17.3250008,,,15.03,0.0,16.74,,,0.0,,
2025-11-23 07:16:29+00:00,2025-11-23 07:16:29,,,,,,,,,,19.6612492,6.52812481,1045.0,1097.11877,17.4874992,,,15.03,0.0,16.74,,,0.0,,
2025-11-23 07:16:30+00:00,2025-11-23 07:16:30,23.0,23.0,23.0,23.0,23.0,20.592702345450032,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,6.52812481,1045.0,1097.11877,17.4874992,,,15.03,0.0,16.74,,,0.0,,
2025-11-23 07:16:31+00:00,2025-11-23 07:16:31,,,,,,,,,,19.6612492,6.63593769,1046.0,1094.4375,17.1875,,,15.03,0.0,16.89,,,0.0,,
