_time_gateway,SNR_PMP_UW_S_1,ICF_SCS_FG_T_2,ICF_TMS_NOX_A,ACT_SNR_PMP_BO_6,ACT_SNR_PMP_BO_0
2025-11-20 16:28:20,17.6812496,1110.6875,31.3624992,,22.6812496
2025-11-20 16:28:21,17.6812496,1110.6875,31.3624992,,
2025-11-20 16:28:22,17.6812496,1108.00623,28.7749996,,
2025-11-20 16:28:23,17.6812496,1108.1687,28.0125008,,
2025-11-20 16:28:24,17.6812496,1108.1687,28.0125008,,
2025-11-20 16:28:25,17.6812496,1105.40625,27.7999992,,22.6812496
2025-11-20 16:28:26,17.6812496,1105.40625,27.7999992,,
2025-11-20 16:28:27,17.6812496,1105.0,30.2999992,,
2025-11-20 16:28:28,17.6812496,1104.43127,30.8250008,,
2025-11-20 16:28:29,17.6812496,1104.43127,30.8250008,,
2025-11-20 16:28:30,17.6812496,1102.6438,31.0125008,,22.6812496
2025-11-20 16:28:31,17.6812496,1102.6438,31.0125008,,
2025-11-20 16:28:32,17.6812496,1100.69373,54.7625008,,
2025-11-20 16:28:33,17.6812496,1101.42505,62.4625015,,
2025-11-20 16:28:34,17.6812496,1101.42505,62.4625015,,
2025-11-20 16:28:35,17.6812496,1099.3938,62.6375008,,22.6812496
2025-11-20 16:28:36,17.6812496,1098.25623,62.4874992,,
2025-11-20 16:28:37,17.6812496,1097.44373,69.5374985,,
2025-11-20 16:28:38,17.6812496,1097.44373,69.5374985,,
2025-11-20 16:28:39,17.6812496,1097.93127,72.2125015,,
2025-11-20 16:28:40,17.6812496,1097.93127,72.2125015,,22.6812496
2025-11-20 16:28:41,17.6812496,1096.22498,72.0374985,,
2025-11-20 16:28:42,17.6812496,1096.22498,72.0374985,,
2025-11-20 16:28:43,17.6812496,1094.3562,71.75,,
2025-11-20 16:28:44,17.6812496,1094.3562,71.75,,
2025-11-20 16:28:45,17.6812496,1093.78748,71.6125031,,22.6812496
2025-11-20 16:28:46,17.6812496,1092.24377,71.5999985,,
2025-11-20 16:28:47,17.6812496,1091.59375,61.2125015,,
2025-11-20 16:28:48,17.6812496,1091.43127,57.7750015,,
2025-11-20 16:28:49,17.6812496,1091.43127,57.7750015,,
2025-11-20 16:28:50,17.6812496,1090.375,57.875,,22.6812496
2025-11-20 16:28:51,17.6812496,1090.2937,57.9375,,
2025-11-20 16:28:52,17.6812496,1090.2937,57.9375,,
2025-11-20 16:28:53,17.6812496,1088.42505,48.0750008,,
2025-11-20 16:28:54,17.6812496,1088.42505,48.0750008,,
2025-11-20 16:28:55,17.6812496,1086.3125,48.0374985,,22.6812496
2025-11-20 16:28:56,17.6812496,1086.55627,48.3250008,,
2025-11-20 16:28:57,17.6812496,1086.55627,48.3250008,,
2025-11-20 16:28:58,17.6812496,1084.84998,42.9749985,,
2025-11-20 16:28:59,17.6812496,1084.84998,42.9749985,,
2025-11-20 16:29:00,17.6812496,1084.84998,42.9249992,,22.6812496
2025-11-20 16:29:01,17.6812496,1084.03748,43.0250015,,
2025-11-20 16:29:02,17.6812496,1084.03748,43.0250015,,
2025-11-20 16:29:03,17.6812496,1081.03125,41.7750015,,
2025-11-20 16:29:04,17.6812496,1080.21875,41.8875008,,
2025-11-20 16:29:05,17.6812496,1080.21875,41.8875008,,22.6812496
2025-11-20 16:29:06,17.6812496,1078.51245,41.5625,,
2025-11-20 16:29:07,17.6812496,1078.67505,41.1124992,,
2025-11-20 16:29:08,17.6812496,1078.67505,41.1124992,,
2025-11-20 16:29:09,17.6812496,1078.75623,41.2125015,,
2025-11-20 16:29:10,17.6812496,1077.05005,40.9000015,,22.6812496
2025-11-20 16:29:11,17.6812496,1077.05005,40.9000015,,
2025-11-20 16:29:12,17.6812496,1075.42505,41.1624985,,
2025-11-20 16:29:13,17.6812496,1075.75,41.4375,,
2025-11-20 16:29:14,17.6812496,1075.75,41.4375,,
2025-11-20 16:29:15,17.6812496,1073.63745,41.5125008,,22.6812496
2025-11-20 16:29:16,17.6812496,1073.63745,41.5125008,,
2025-11-20 16:29:17,17.6812496,1072.66248,41.3624992,,
2025-11-20 16:29:18,17.6812496,1072.09375,41.6500015,,
2025-11-20 16:29:19,17.6812496,1072.09375,41.6500015,,
2025-11-20 16:29:20,17.6812496,1072.74377,41.5999985,,22.6812496
2025-11-20 16:29:21,17.6812496,1069.90002,41.6375008,,
2025-11-20 16:29:23,17.6812496,1069.57495,42.2125015,,
2025-11-20 16:29:24,17.6812496,1069.57495,42.2125015,,
2025-11-20 16:29:25,17.6812496,1067.625,41.8375015,,22.6812496
2025-11-20 16:29:26,17.6812496,1065.67505,42.0999985,,
2025-11-20 16:29:27,17.6812496,1065.67505,42.0999985,,
2025-11-20 16:29:28,17.6812496,1066.24377,42.4625015,,
2025-11-20 16:29:29,17.6812496,1065.83752,42.5125008,,
2025-11-20 16:29:30,17.6812496,1065.83752,42.5125008,,22.6812496
2025-11-20 16:29:31,17.6812496,1065.83752,42.2249985,,
2025-11-20 16:29:32,17.6812496,1062.26245,42.2249985,,
2025-11-20 16:29:33,17.6812496,1061.9375,43.2625008,,
2025-11-20 16:29:34,17.6812496,1061.9375,43.2625008,,
2025-11-20 16:29:35,17.6812496,1061.9375,43.1624985,,22.6812496
2025-11-20 16:29:36,17.6812496,1060.3125,43.1624985,,
2025-11-20 16:29:37,17.6812496,1060.3125,43.0875015,,
2025-11-20 16:29:38,17.6812496,1058.52502,43.2374992,,
2025-11-20 16:29:39,17.6812496,1059.66248,42.875,,
2025-11-20 16:29:40,17.6812496,1058.84998,43.1875,,22.6812496
2025-11-20 16:29:41,17.6812496,1058.93127,43.4500008,,
2025-11-20 16:29:42,17.6812496,1059.25623,43.5750008,,
2025-11-20 16:29:43,17.6812496,1059.25623,43.5750008,,
2025-11-20 16:29:44,17.6812496,1057.7937,43.4625015,,
2025-11-20 16:29:45,17.6812496,1057.7937,43.4625015,,22.6812496
2025-11-20 16:29:46,17.6812496,1056.57495,43.625,,
2025-11-20 16:29:47,17.6812496,1054.38123,43.8125,,
2025-11-20 16:29:48,17.6812496,1054.38123,43.8125,,
2025-11-20 16:29:49,17.6812496,1053.97498,43.8125,,
2025-11-20 16:29:50,17.6812496,1053.97498,43.8125,,22.6812496
2025-11-20 16:29:51,17.6812496,1053.40625,43.4749985,,
2025-11-20 16:29:52,17.6812496,1053.24377,43.9249992,,
2025-11-20 16:29:53,17.6812496,1053.24377,43.9249992,,
2025-11-20 16:29:54,17.6812496,1053.0813,44.0,,
2025-11-20 16:29:55,17.6812496,1052.2688,43.9124985,,22.6812496
2025-11-20 16:29:56,17.6812496,1052.2688,43.9124985,,
2025-11-20 16:29:57,17.6812496,1052.1875,43.8875008,,
2025-11-20 16:29:58,17.6812496,1052.1875,43.8875008,,
2025-11-20 16:29:59,17.6812496,1051.2937,44.2249985,,
2025-11-20 16:30:00,17.6812496,1051.2937,44.2249985,,22.6812496
2025-11-20 16:30:01,17.6812496,1051.2937,44.4375,,
2025-11-20 16:30:02,17.6812496,1051.53748,44.4375,,
2025-11-20 16:30:03,17.6812496,1051.53748,44.4749985,,
2025-11-20 16:30:04,17.6812496,1051.53748,44.4749985,,
2025-11-20 16:30:05,17.6812496,1051.53748,44.0750008,,22.6812496
2025-11-20 16:30:06,17.6812496,1049.99377,44.2625008,,
2025-11-20 16:30:07,17.6812496,1049.99377,44.2625008,,
2025-11-20 16:30:08,17.6812496,1049.34375,44.3624992,,
2025-11-20 16:30:09,17.6812496,1049.34375,44.3624992,,
2025-11-20 16:30:10,17.6812496,1049.18127,44.6375008,,22.6812496
2025-11-20 16:30:11,17.6812496,1049.18127,44.6124992,,
2025-11-20 16:30:12,17.6812496,1050.15625,44.6124992,,
2025-11-20 16:30:13,17.6812496,1050.15625,44.5499992,,
2025-11-20 16:30:14,17.6812496,1047.96252,44.7625008,,
2025-11-20 16:30:15,17.6812496,1047.96252,44.7625008,,22.6812496
2025-11-20 16:30:16,17.6812496,1047.96252,44.3875008,,
2025-11-20 16:30:17,17.6812496,1047.63745,44.9500008,,
2025-11-20 16:30:18,17.6812496,1047.63745,44.9500008,,
2025-11-20 16:30:19,17.6812496,1047.63745,44.5750008,,
2025-11-20 16:30:20,17.6812496,1047.80005,44.7249985,,22.6812496
2025-11-20 16:30:21,17.6812496,1047.80005,44.7249985,,
2025-11-20 16:30:22,17.6812496,1046.82495,44.4625015,,
2025-11-20 16:30:23,17.6812496,1046.82495,44.4625015,,
2025-11-20 16:30:24,17.6812496,1045.7688,44.4749985,,
2025-11-20 16:30:25,17.6812496,1046.09375,44.3375015,,22.6812496
2025-11-20 16:30:26,17.6812496,1046.09375,44.3375015,,
2025-11-20 16:30:27,17.6812496,1046.01245,44.6500015,,
2025-11-20 16:30:28,17.6812496,1046.01245,44.6500015,,
2025-11-20 16:30:29,17.6812496,1046.90625,44.5250015,,
2025-11-20 16:30:30,17.6812496,1046.66248,44.625,,22.6812496
2025-11-20 16:30:31,17.6812496,1046.66248,44.625,,
2025-11-20 16:30:32,17.6812496,1045.93127,44.8499985,,
2025-11-20 16:30:33,17.6812496,1045.93127,44.8499985,,
2025-11-20 16:30:34,17.6812496,1045.93127,44.7249985,,
2025-11-20 16:30:35,17.6812496,1045.93127,44.7249985,,22.6812496
2025-11-20 16:30:36,17.6812496,1046.09375,44.6124992,,
2025-11-20 16:30:37,17.6812496,1046.09375,44.6124992,,
2025-11-20 16:30:38,17.6812496,1046.82495,44.7000008,,
2025-11-20 16:30:39,17.6812496,1046.33752,44.5750008,,
2025-11-20 16:30:40,17.6812496,1045.93127,45.0374985,,22.6812496
2025-11-20 16:30:41,17.6812496,1045.93127,45.0374985,,
2025-11-20 16:30:42,17.6812496,1046.82495,44.5750008,,
2025-11-20 16:30:43,17.6812496,1046.82495,44.5750008,,
2025-11-20 16:30:44,17.6812496,1046.33752,44.7625008,,
2025-11-20 16:30:45,17.6812496,1046.01245,44.7125015,,22.6812496
2025-11-20 16:30:46,17.6812496,1046.01245,44.7125015,,
2025-11-20 16:30:47,17.6812496,1045.93127,44.7125015,,
2025-11-20 16:30:48,17.6812496,1045.93127,44.5250015,,
2025-11-20 16:30:49,17.6812496,1046.5,44.5250015,,
2025-11-20 16:30:50,17.6812496,1046.5,44.7750015,,22.6812496
2025-11-20 16:30:51,17.6812496,1045.93127,44.9749985,,
2025-11-20 16:30:52,17.6812496,1046.82495,44.625,,
2025-11-20 16:30:53,17.6812496,1046.82495,44.625,,
2025-11-20 16:30:54,17.6812496,1047.71875,44.8125,,
2025-11-20 16:30:55,17.6812496,1047.71875,44.8125,,22.6812496
2025-11-20 16:30:56,17.6812496,1048.53125,44.5250015,,
2025-11-20 16:30:57,17.6812496,1048.44995,44.7249985,,
2025-11-20 16:30:59,17.6812496,1048.125,44.6624985,,
2025-11-20 16:31:00,17.6812496,1048.125,44.6624985,,22.6812496
2025-11-20 16:31:01,17.6812496,1047.63745,45.0,,
2025-11-20 16:31:02,17.6812496,1049.50623,44.5125008,,
2025-11-20 16:31:03,17.6812496,1049.18127,44.7999992,,
2025-11-20 16:31:04,17.6812496,1049.18127,44.7999992,,
2025-11-20 16:31:05,17.6812496,1049.0188,44.9249992,,22.6812496
2025-11-20 16:31:06,17.6812496,1049.0188,44.9249992,,
2025-11-20 16:31:07,17.6812496,1049.58752,29.1625004,,
2025-11-20 16:31:08,17.6812496,1049.09998,26.8500004,,
2025-11-20 16:31:09,17.6812496,1049.09998,26.8500004,,
2025-11-20 16:31:10,17.6812496,1049.99377,26.5874996,,22.6812496
2025-11-20 16:31:11,17.6812496,1049.99377,26.5874996,,
2025-11-20 16:31:12,17.6812496,1049.42505,26.6499996,,
2025-11-20 16:31:13,17.6812496,1049.42505,26.6499996,,
2025-11-20 16:31:14,17.6812496,1051.78125,26.8125,,
2025-11-20 16:31:15,17.6812496,1051.78125,26.8125,,22.6812496
2025-11-20 16:31:16,17.6812496,1050.40002,26.8125,,
2025-11-20 16:31:17,17.6812496,1050.72498,26.7625008,,
2025-11-20 16:31:18,17.6812496,1050.72498,26.7625008,,
2025-11-20 16:31:19,17.6812496,1052.67505,26.6124992,,
2025-11-20 16:31:20,17.6812496,1052.34998,26.9125004,,22.6812496
2025-11-20 16:31:21,17.6812496,1053.16248,26.5125008,,
2025-11-20 16:31:22,17.6812496,1053.16248,26.5125008,,
2025-11-20 16:31:23,17.6812496,1053.0813,26.5499992,,
2025-11-20 16:31:24,17.6812496,1053.0813,26.5499992,,
2025-11-20 16:31:25,17.6812496,1052.67505,26.6749992,,22.6812496
2025-11-20 16:31:26,17.6812496,1052.67505,26.6749992,,
2025-11-20 16:31:27,17.6812496,1053.0813,10.2749996,,
2025-11-20 16:31:28,17.6812496,1053.0813,10.2749996,,
2025-11-20 16:31:29,17.6812496,1052.2688,10.2624998,,
2025-11-20 16:31:30,17.6812496,1052.2688,10.2624998,,22.6812496
2025-11-20 16:31:31,17.6812496,1052.9187,10.125,,
2025-11-20 16:31:32,17.6812496,1052.9187,10.125,,
2025-11-20 16:31:33,17.6812496,1052.43127,10.3374996,,
2025-11-20 16:31:34,17.6812496,1052.2688,10.25,,
2025-11-20 16:31:35,17.6812496,1052.2688,10.25,,22.6812496
2025-11-20 16:31:36,17.6812496,1054.5437,10.1000004,,
2025-11-20 16:31:37,17.6812496,1053.65002,10.0500002,,
2025-11-20 16:31:38,17.6812496,1053.65002,10.0500002,,
2025-11-20 16:31:39,17.6812496,1053.65002,10.3999996,,
2025-11-20 16:31:40,17.6812496,1056.3313,9.83749962,,22.6812496
2025-11-20 16:31:41,17.6812496,1056.3313,9.83749962,,
2025-11-20 16:31:42,17.6812496,1055.5188,10.3125,,
2025-11-20 16:31:43,17.6812496,1055.5188,10.3125,,
2025-11-20 16:31:44,17.6812496,1055.59998,10.25,,
2025-11-20 16:31:45,17.6812496,1055.59998,10.25,,22.6812496
2025-11-20 16:31:46,17.6812496,1056.9812,16.0750008,,
2025-11-20 16:31:47,17.6812496,1056.9812,16.0750008,,
2025-11-20 16:31:48,17.6812496,1057.9563,17.3875008,,
2025-11-20 16:31:49,17.6812496,1057.9563,17.3875008,,
2025-11-20 16:31:50,17.6812496,1059.01245,17.2875004,,22.6812496
2025-11-20 16:31:51,17.6812496,1059.01245,17.2875004,,
2025-11-20 16:31:52,17.6812496,1059.09375,17.0874996,,
2025-11-20 16:31:53,17.6812496,1059.09375,17.0874996,,
2025-11-20 16:31:54,17.6812496,1059.09375,17.0874996,,
2025-11-20 16:31:55,17.6812496,1058.6875,16.9750004,,22.6812496
2025-11-20 16:31:56,17.6812496,1059.09375,17.2374992,,
2025-11-20 16:31:57,17.6812496,1059.09375,17.2374992,,
2025-11-20 16:31:58,17.6812496,1058.52502,16.9624996,,
2025-11-20 16:31:59,17.6812496,1058.52502,16.9624996,,
2025-11-20 16:32:00,17.6812496,1058.52502,17.2625008,,22.6812496
2025-11-20 16:32:01,17.6812496,1058.52502,17.2625008,,
2025-11-20 16:32:02,17.6812496,1058.84998,17.0750008,,
2025-11-20 16:32:03,17.6812496,1058.36255,17.0750008,,
2025-11-20 16:32:04,17.6812496,1059.01245,17.2374992,,
2025-11-20 16:32:05,17.6812496,1059.01245,17.2374992,,22.6812496
2025-11-20 16:32:06,17.6812496,1059.66248,17.3125,,
2025-11-20 16:32:07,17.6812496,1059.66248,17.3125,,
2025-11-20 16:32:08,17.6812496,1061.36877,22.6375008,,
2025-11-20 16:32:09,17.6812496,1061.125,22.6749992,,
2025-11-20 16:32:10,17.6812496,1061.125,22.6749992,,22.6812496
2025-11-20 16:32:11,17.6812496,1061.28748,22.6499996,,
2025-11-20 16:32:12,17.6812496,1061.28748,22.6499996,,
2025-11-20 16:32:13,17.6812496,1061.2063,22.6625004,,
2025-11-20 16:32:14,17.6812496,1062.91248,22.7374992,,
2025-11-20 16:32:15,17.6812496,1062.0188,23.0625,,22.6812496
2025-11-20 16:32:16,17.6812496,1062.0188,23.0625,,
2025-11-20 16:32:17,17.6812496,1062.91248,22.5375004,,
2025-11-20 16:32:18,17.6812496,1062.91248,22.5375004,,
2025-11-20 16:32:19,17.6812496,1062.6687,22.5125008,,
2025-11-20 16:32:20,17.6812496,1062.6687,22.5125008,,22.6812496
2025-11-20 16:32:21,17.6812496,1062.8313,22.6000004,,
2025-11-20 16:32:22,17.6812496,1062.8313,22.6000004,,
2025-11-20 16:32:23,17.6812496,1061.9375,22.6000004,,
2025-11-20 16:32:24,17.6812496,1062.50623,22.6375008,,
2025-11-20 16:32:25,17.6812496,1062.50623,22.6375008,,22.6812496
2025-11-20 16:32:26,17.6812496,1061.9375,22.9500008,,
2025-11-20 16:32:27,17.6812496,1061.9375,22.9500008,,
2025-11-20 16:32:28,17.6812496,1063.23755,22.8125,,
2025-11-20 16:32:29,17.6812496,1063.23755,22.8125,,
2025-11-20 16:32:30,17.6812496,1064.2937,22.5874996,,22.6812496
2025-11-20 16:32:31,17.6812496,1064.2937,22.5874996,,
2025-11-20 16:32:32,17.6812496,1064.53748,23.2000008,,
2025-11-20 16:32:33,17.6812496,1064.53748,23.2000008,,
2025-11-20 16:32:34,17.6812496,1064.4563,23.4874992,,
2025-11-20 16:32:35,17.6812496,1064.13123,23.2124996,,22.6812496
2025-11-20 16:32:36,17.6812496,1064.13123,23.2124996,,
2025-11-20 16:32:37,17.6812496,1065.43127,23.2625008,,
2025-11-20 16:32:38,17.6812496,1065.43127,23.2625008,,
2025-11-20 16:32:39,17.6812496,1065.43127,23.3125,,
2025-11-20 16:32:40,,,,,22.6812496
2025-11-20 16:32:41,17.6812496,1065.43127,23.5125008,,
2025-11-20 16:32:42,17.6812496,1065.9187,23.5,,
2025-11-20 16:32:43,17.6812496,1065.9187,23.5,,
2025-11-20 16:32:44,17.6812496,1066.0813,23.5625,,
2025-11-20 16:32:45,17.6812496,1065.75623,23.4249992,,22.6812496
2025-11-20 16:32:46,17.6812496,1065.75623,23.4249992,,
2025-11-20 16:32:47,17.6812496,1065.67505,23.6375008,,
2025-11-20 16:32:48,17.6812496,1065.67505,23.6375008,,
2025-11-20 16:32:49,17.6812496,1065.51245,23.3500004,,
2025-11-20 16:32:50,17.6812496,1065.59375,23.4874992,,22.6812496
2025-11-20 16:32:51,17.6812496,1065.2688,23.3999996,,
2025-11-20 16:32:52,17.6812496,1065.2688,23.3999996,,
2025-11-20 16:32:53,17.6812496,1066.0813,26.125,,
2025-11-20 16:32:54,17.6812496,1066.0813,26.125,,
2025-11-20 16:32:55,17.6812496,1065.34998,26.6749992,,22.6812496
2025-11-20 16:32:56,17.6812496,1065.34998,26.6749992,,
2025-11-20 16:32:57,17.6812496,1066.48755,26.6124992,,
2025-11-20 16:32:58,17.6812496,1066.48755,26.6124992,,
2025-11-20 16:32:59,17.6812496,1065.51245,27.0499992,,
2025-11-20 16:33:00,17.6812496,1064.94373,26.375,,22.6812496
2025-11-20 16:33:01,17.6812496,1064.94373,26.375,,
2025-11-20 16:33:02,17.6812496,1066.0813,26.5499992,,
2025-11-20 16:33:03,17.6812496,1066.0813,26.5499992,,
2025-11-20 16:33:04,17.6812496,1065.59375,26.8250008,,
2025-11-20 16:33:05,17.6812496,1065.59375,26.8250008,,22.6812496
2025-11-20 16:33:06,17.6812496,1065.2688,26.7625008,,
2025-11-20 16:33:07,17.6812496,1065.2688,26.7625008,,
2025-11-20 16:33:08,17.6812496,1065.1875,26.8250008,,
2025-11-20 16:33:09,17.6812496,1066.0,26.7250004,,
2025-11-20 16:33:10,17.6812496,1066.0,26.7250004,,22.6812496
2025-11-20 16:33:11,17.6812496,1068.03125,29.2124996,,
2025-11-20 16:33:12,17.6812496,1068.03125,29.2124996,,
2025-11-20 16:33:13,17.6812496,1066.8938,29.3125,,
2025-11-20 16:33:14,17.6812496,1067.94995,29.1875,,
2025-11-20 16:33:15,17.6812496,1067.94995,29.1875,,22.6812496
2025-11-20 16:33:16,17.6812496,1067.78748,29.0625,,
2025-11-20 16:33:17,17.6812496,1067.05627,29.2000008,,
2025-11-20 16:33:18,17.6812496,1067.05627,29.2000008,,
2025-11-20 16:33:19,17.6812496,1066.8938,29.1749992,,
2025-11-20 16:33:20,17.6812496,1066.8938,29.1749992,,22.6812496
2025-11-20 16:33:21,17.6812496,1067.05627,29.1124992,,
2025-11-20 16:33:22,17.6812496,1067.05627,29.1124992,,
2025-11-20 16:33:23,17.6812496,1067.7063,28.8875008,,
2025-11-20 16:33:24,17.6812496,1067.7063,28.8875008,,
2025-11-20 16:33:25,17.6812496,1068.03125,29.2250004,,22.6812496
2025-11-20 16:33:26,17.6812496,1068.03125,29.2250004,,
2025-11-20 16:33:27,17.6812496,1068.03125,28.8999996,,
2025-11-20 16:33:28,17.6812496,1066.8125,29.4125004,,
2025-11-20 16:33:29,17.6812496,1066.8125,29.4125004,,
2025-11-20 16:33:30,17.6812496,1067.94995,29.2250004,,22.6812496
2025-11-20 16:33:31,17.6812496,1067.94995,29.2250004,,
2025-11-20 16:33:32,17.6812496,1066.16248,31.2374992,,
2025-11-20 16:33:33,17.6812496,1066.16248,31.2374992,,
2025-11-20 16:33:34,17.6812496,1065.51245,30.9750004,,
2025-11-20 16:33:35,17.6812496,1065.43127,31.1375008,,22.6812496
2025-11-20 16:33:36,17.6812496,1065.43127,31.1375008,,
2025-11-20 16:33:37,17.6812496,1065.43127,31.2250004,,
2025-11-20 16:33:38,17.6812496,1065.51245,31.1000004,,
2025-11-20 16:33:39,17.6812496,1065.51245,31.1000004,,
2025-11-20 16:33:40,17.6812496,1065.51245,31.1000004,,22.6812496
2025-11-20 16:33:41,17.6812496,1065.51245,31.0375004,,
2025-11-20 16:33:42,17.6812496,1065.2688,31.2749996,,
2025-11-20 16:33:43,17.6812496,1065.2688,31.2749996,,
2025-11-20 16:33:44,17.6812496,1065.2688,31.1625004,,
2025-11-20 16:33:45,17.6812496,1066.16248,31.1625004,,22.6812496
2025-11-20 16:33:46,17.6812496,1065.9187,31.3374996,,
2025-11-20 16:33:47,17.6812496,1065.9187,31.3374996,,
2025-11-20 16:33:48,17.6812496,1066.32495,31.25,,
2025-11-20 16:33:49,17.6812496,1065.67505,31.3250008,,
2025-11-20 16:33:50,17.6812496,1065.1875,31.1000004,,22.6812496
2025-11-20 16:33:51,17.6812496,1065.1875,31.1000004,,
2025-11-20 16:33:52,17.6812496,1065.67505,30.1749992,,
2025-11-20 16:33:53,17.6812496,1065.67505,30.1749992,,
2025-11-20 16:33:54,17.6812496,1066.40625,30.4500008,,
2025-11-20 16:33:55,17.6812496,1066.40625,30.4500008,,22.6812496
2025-11-20 16:33:56,17.6812496,1065.34998,30.0125008,,
2025-11-20 16:33:57,17.6812496,1065.43127,30.1749992,,
2025-11-20 16:33:58,17.6812496,1065.43127,30.1749992,,
2025-11-20 16:33:59,17.6812496,1065.67505,30.0375004,,
2025-11-20 16:34:00,17.6812496,1065.67505,30.0375004,,22.6812496
2025-11-20 16:34:01,17.6812496,1064.2937,30.2124996,,
2025-11-20 16:34:02,17.6812496,1064.2937,30.2625008,,
2025-11-20 16:34:03,17.6812496,1064.86255,30.2625008,,
2025-11-20 16:34:04,17.6812496,1064.05005,30.2625008,,
2025-11-20 16:34:05,17.6812496,1064.05005,30.4874992,,22.6812496
2025-11-20 16:34:06,17.6812496,1062.99377,30.0499992,,
2025-11-20 16:34:07,17.6812496,1062.99377,30.0499992,,
2025-11-20 16:34:08,17.6812496,1063.15625,30.0874996,,
2025-11-20 16:34:09,17.6812496,1062.75,30.3624992,,
2025-11-20 16:34:10,17.6812496,1062.75,30.3624992,,22.6812496
2025-11-20 16:34:11,17.6812496,1062.91248,30.2749996,,
2025-11-20 16:34:12,17.6812496,1062.91248,30.2749996,,
2025-11-20 16:34:13,17.6812496,1062.58752,27.7625008,,
2025-11-20 16:34:14,17.6812496,1062.58752,27.7625008,,
2025-11-20 16:34:15,17.6812496,1061.2063,27.7250004,,22.6812496
2025-11-20 16:34:16,17.6812496,1061.2063,27.7250004,,
2025-11-20 16:34:17,17.6812496,1059.98755,27.7875004,,
2025-11-20 16:34:18,17.6812496,1059.98755,27.7875004,,
2025-11-20 16:34:20,17.6812496,1059.5813,27.7999992,,22.6812496
2025-11-20 16:34:21,17.6812496,1059.5813,27.7999992,,
2025-11-20 16:34:22,17.6812496,1058.84998,27.6749992,,
2025-11-20 16:34:23,17.6812496,1058.84998,27.6749992,,
2025-11-20 16:34:24,17.6812496,1059.4187,27.8500004,,
2025-11-20 16:34:25,17.6812496,1059.25623,27.7749996,,22.6812496
2025-11-20 16:34:26,17.6812496,1059.25623,27.7749996,,
2025-11-20 16:34:27,17.6812496,1058.52502,27.6124992,,
2025-11-20 16:34:28,17.6812496,1058.52502,27.6124992,,
2025-11-20 16:34:29,17.6812496,1059.5813,27.6749992,,
2025-11-20 16:34:30,17.6812496,1059.5813,27.6749992,,22.6812496
2025-11-20 16:34:31,17.6812496,1058.6875,27.4125004,,
2025-11-20 16:34:32,17.6812496,1058.6875,27.4125004,,
2025-11-20 16:34:33,17.6812496,1057.30627,26.7374992,,
2025-11-20 16:34:34,17.6812496,1056.9812,26.8875008,,
2025-11-20 16:34:35,17.6812496,1056.9812,26.8875008,,22.6812496
2025-11-20 16:34:36,17.6812496,1055.92505,27.0625,,
2025-11-20 16:34:37,17.6812496,1056.57495,26.8624992,,
2025-11-20 16:34:38,17.6812496,1055.3562,26.875,,
2025-11-20 16:34:39,17.6812496,1055.3562,26.875,,
2025-11-20 16:34:40,17.6812496,1055.03125,26.9375,,22.6812496
2025-11-20 16:34:41,17.6812496,1052.83752,27.0,,
2025-11-20 16:34:42,17.6812496,1052.34998,26.9125004,,
2025-11-20 16:34:43,17.6812496,1052.34998,26.9125004,,
2025-11-20 16:34:44,17.6812496,1052.34998,26.5625,,
2025-11-20 16:34:45,17.6812496,1052.02502,26.9375,,22.6812496
2025-11-20 16:34:46,17.6812496,1052.51245,27.2625008,,
2025-11-20 16:34:47,17.6812496,1052.51245,27.2625008,,
2025-11-20 16:34:48,17.6812496,1052.1875,26.9125004,,
2025-11-20 16:34:49,17.6812496,1052.1875,26.9125004,,
2025-11-20 16:34:50,17.6812496,1051.2937,27.1124992,,22.6812496
2025-11-20 16:34:51,17.6812496,1051.2937,27.1124992,,
2025-11-20 16:34:52,17.6812496,1051.2937,26.875,,
2025-11-20 16:34:53,17.6812496,1049.42505,27.1124992,,
2025-11-20 16:34:54,17.6812496,1048.9375,27.0625,,
2025-11-20 16:34:55,17.6812496,1049.91248,27.0249996,,22.6812496
2025-11-20 16:34:56,17.6812496,1049.91248,27.0249996,,
2025-11-20 16:34:57,17.6812496,1050.15625,25.8374996,,
2025-11-20 16:34:58,17.6812496,1050.15625,25.8374996,,
2025-11-20 16:34:59,17.6812496,1047.80005,25.5375004,,
2025-11-20 16:35:00,17.6812496,1047.80005,25.5375004,,22.6812496
2025-11-20 16:35:01,17.6812496,1046.01245,25.4500008,,
2025-11-20 16:35:02,17.6812496,1046.01245,25.4500008,,
2025-11-20 16:35:03,17.6812496,1045.93127,25.3374996,,
2025-11-20 16:35:04,17.6812496,1046.74377,25.5625,,
2025-11-20 16:35:05,17.6812496,1046.74377,25.5625,,22.6812496
2025-11-20 16:35:06,17.6812496,1045.84998,25.4750004,,
2025-11-20 16:35:07,17.6812496,1046.4187,25.3500004,,
2025-11-20 16:35:08,17.6812496,1046.4187,25.3500004,,
2025-11-20 16:35:09,17.6812496,1045.36255,25.4375,,
2025-11-20 16:35:10,17.6812496,1045.36255,25.4375,,22.6812496
2025-11-20 16:35:11,17.6812496,1044.46875,25.6000004,,
2025-11-20 16:35:12,17.6812496,1044.46875,25.6000004,,
2025-11-20 16:35:13,17.6812496,1043.41248,25.6499996,,
2025-11-20 16:35:14,17.6812496,1041.94995,25.5,,
