time,_time_gateway,ACT_SNR_PMP_BO_0,ACT_SNR_PMP_BO_1,ACT_SNR_PMP_BO_2,ACT_SNR_PMP_BO_3,ACT_SNR_PMP_BO_4,SNR_NOX_PRED,SNR_STATUS_CODE,SNR_STAGE,SNR_MESSAGE,SNR_PMP_UW_S_1,BR1_EO_FG_A,ICF_CCS_FG_T_1,ICF_SCS_FG_T_2,ICF_TMS_NOX_A,ACC_SNR_AI_1A,ACT_STATUS,NOX_30m_Value,NOX_EQ_Status,NOX_Value,SNR_EQ_UW_F_1,ACT_SNR_PMP_UW_S,SNR_EQ_UW_F_1_1,SNR_EQ_DW_F_1,SNR_EQ_UW_F_2,IncineratorStatus,SNR_UREA_SAVING_RATE,SNR_NOX_PRED_MAE
2025-11-05 06:13:43+00:00,2025-11-05 06:13:43,,,,,,,,,,19.6612492,3.91093755,976.0,974.106262,11.8000002,,,13.64,0.0,11.0,,,,,,0.0,,
2025-11-05 06:13:44+00:00,2025-11-05 06:13:44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-05 06:13:45+00:00,2025-11-05 06:13:45,18.0,18.0,18.0,18.0,18.0,10.071706872150305,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,3.91093755,976.0,974.106262,11.8000002,,,13.64,0.0,11.0,,,,,,0.0,,
2025-11-05 06:13:46+00:00,2025-11-05 06:13:46,,,,,,,,,,19.6612492,3.81718755,977.0,974.431274,11.8125,,,13.64,0.0,11.0,,,,,,0.0,,
2025-11-05 06:13:47+00:00,2025-11-05 06:13:47,,,,,,,,,,19.6612492,3.8265624,975.0,975.893738,11.8500004,,,13.64,0.0,11.0,,,,,,0.0,,
2025-11-05 06:13:48+00:00,2025-11-05 06:13:48,,,,,,,,,,19.6612492,3.8265624,975.0,975.893738,11.8500004,,,13.64,0.0,11.0,,,,,,0.0,,
2025-11-05 06:13:49+00:00,2025-11-05 06:13:49,,,,,,,,,,19.6612492,3.8125,976.0,975.40625,11.8249998,,,13.64,0.0,11.0,,,,,,0.0,,
2025-11-05 06:13:50+00:00,2025-11-05 06:13:50,18.0,18.0,18.0,18.0,18.0,10.07800481443197,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,3.8046875,977.0,975.081238,11.8374996,,,13.64,0.0,11.0,,,,,,0.0,,
2025-11-05 06:13:51+00:00,2025-11-05 06:13:51,,,,,,,,,,19.6612492,3.8046875,977.0,975.081238,11.8374996,,,13.64,0.0,11.19,,,,,,0.0,,
2025-11-05 06:13:52+00:00,2025-11-05 06:13:52,,,,,,,,,,19.6612492,3.82343745,977.0,975.487488,11.7250004,,,13.64,0.0,11.19,,,,,,0.0,,
2025-11-05 06:13:53+00:00,2025-11-05 06:13:53,,,,,,,,,,19.6612492,3.82343745,977.0,975.487488,11.7250004,,,13.64,0.0,11.19,,,,,,0.0,,
2025-11-05 06:13:54+00:00,2025-11-05 06:13:54,,,,,,,,,,19.6612492,3.9124999,976.0,976.137512,11.7624998,,,13.64,0.0,11.19,,,,,,0.0,,
2025-11-05 06:13:55+00:00,2025-11-05 06:13:55,18.0,18.0,18.0,18.0,18.0,10.422893129046683,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,3.9124999,976.0,976.137512,11.7624998,,,13.64,0.0,11.19,,,,,,0.0,,
2025-11-05 06:13:56+00:00,2025-11-05 06:13:56,,,,,,,,,,19.6612492,3.890625,976.0,976.21875,11.9624996,,,13.64,0.0,11.19,,,,,,0.0,,
2025-11-05 06:13:57+00:00,2025-11-05 06:13:57,,,,,,,,,,19.6612492,3.890625,976.0,976.21875,11.9624996,,,13.64,0.0,11.19,,,,,,0.0,,
2025-11-05 06:13:58+00:00,2025-11-05 06:13:58,,,,,,,,,,19.6612492,4.03125,976.0,975.40625,12.25,,,13.64,0.0,11.19,,,,,,0.0,,
2025-11-05 06:13:59+00:00,2025-11-05 06:13:59,,,,,,,,,,19.6612492,4.0687499,977.0,976.137512,11.6625004,,,13.64,0.0,11.19,,,,,,0.0,,
2025-11-05 06:14:00+00:00,2025-11-05 06:14:00,18.0,18.0,18.0,18.0,18.0,10.607365012539365,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,4.0687499,977.0,976.137512,11.6625004,,3.0,13.64,0.0,11.19,,,,,,0.0,,
2025-11-05 06:14:01+00:00,2025-11-05 06:14:01,,,,,,,,,,19.6612492,4.1312499,976.0,975.40625,11.6499996,,,13.64,0.0,11.23,,,,,,0.0,,
2025-11-05 06:14:02+00:00,2025-11-05 06:14:02,,,,,,,,,,19.6612492,4.17656231,976.0,978.006226,11.5,,,13.64,0.0,11.23,,,,,,0.0,,
2025-11-05 06:14:03+00:00,2025-11-05 06:14:03,,,,,,,,,,19.6612492,4.17656231,976.0,978.006226,11.5,,,13.64,0.0,11.23,,,,,,0.0,,
2025-11-05 06:14:04+00:00,2025-11-05 06:14:04,,,,,,,,,,19.6612492,4.2359376,977.0,977.762512,11.4499998,,,13.64,0.0,11.23,,,,,,0.0,,
2025-11-05 06:14:05+00:00,2025-11-05 06:14:05,18.0,18.0,18.0,18.0,18.0,11.180464366064863,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,4.2359376,977.0,977.762512,11.4499998,,,13.64,0.0,11.23,,,,,,0.0,,
2025-11-05 06:14:06+00:00,2025-11-05 06:14:06,,,,,,,,,,19.6612492,4.2828126,977.0,977.112488,11.1999998,,,13.64,0.0,11.23,,,,,,0.0,,
2025-11-05 06:14:07+00:00,2025-11-05 06:14:07,,,,,,,,,,19.6612492,4.2828126,977.0,977.112488,11.1999998,,,13.64,0.0,11.23,,,,,,0.0,,
2025-11-05 06:14:08+00:00,2025-11-05 06:14:08,,,,,,,,,,19.6612492,4.3140626,977.0,978.331238,11.2375002,,,13.64,0.0,11.23,,,,,,0.0,,
2025-11-05 06:14:09+00:00,2025-11-05 06:14:09,,,,,,,,,,19.6612492,4.3140626,977.0,978.331238,11.2375002,,,13.64,0.0,11.23,,,,,,0.0,,
2025-11-05 06:14:10+00:00,2025-11-05 06:14:10,18.0,21.0,21.0,18.0,18.0,11.320909318345679,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.3968749,976.0,979.224976,11.375,,,13.64,0.0,11.23,,,,,,0.0,,
2025-11-05 06:14:11+00:00,2025-11-05 06:14:11,,,,,,,,,,19.6612492,4.3968749,976.0,979.224976,11.375,,,13.64,0.0,11.23,,,,,,0.0,,
2025-11-05 06:14:12+00:00,2025-11-05 06:14:12,,,,,,,,,,19.6612492,4.42500019,976.0,979.956238,10.9250002,,,13.64,0.0,10.77,,,,,,0.0,,
2025-11-05 06:14:13+00:00,2025-11-05 06:14:13,,,,,,,,,,19.6612492,4.42500019,976.0,979.956238,10.9250002,,,13.64,0.0,10.77,,,,,,0.0,,
2025-11-05 06:14:14+00:00,2025-11-05 06:14:14,,,,,,,,,,19.6612492,4.4234376,977.0,980.362488,10.8249998,,,13.64,0.0,10.77,,,,,,0.0,,
2025-11-05 06:14:15+00:00,2025-11-05 06:14:15,18.0,22.0,22.0,18.0,18.0,11.54400186091208,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.4234376,977.0,980.362488,10.8249998,,,13.64,0.0,10.77,,,,,,0.0,,
2025-11-05 06:14:16+00:00,2025-11-05 06:14:16,,,,,,,,,,19.6612492,4.375,976.0,980.768738,10.0500002,,,13.64,0.0,10.77,,,,,,0.0,,
2025-11-05 06:14:17+00:00,2025-11-05 06:14:17,,,,,,,,,,19.6612492,4.375,976.0,980.768738,10.0500002,,,13.64,0.0,10.77,,,,,,0.0,,
2025-11-05 06:14:18+00:00,2025-11-05 06:14:18,,,,,,,,,,19.6612492,4.3828125,976.0,981.662476,10.3374996,,,13.64,0.0,10.77,,,,,,0.0,,
2025-11-05 06:14:19+00:00,2025-11-05 06:14:19,,,,,,,,,,19.6612492,4.3828125,976.0,981.662476,10.3374996,,,13.64,0.0,10.77,,,,,,0.0,,
2025-11-05 06:14:20+00:00,2025-11-05 06:14:20,18.0,22.0,22.0,18.0,18.0,11.566673081809535,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.35468769,976.0,982.393738,10.1750002,,,13.64,0.0,10.77,,,,,,0.0,,
2025-11-05 06:14:21+00:00,2025-11-05 06:14:21,,,,,,,,,,19.6612492,4.35468769,977.0,982.393738,10.1750002,,,13.64,0.0,10.77,,,,,,0.0,,
2025-11-05 06:14:22+00:00,2025-11-05 06:14:22,,,,,,,,,,19.6612492,4.4625001,977.0,982.231262,10.0,,,13.64,0.0,9.83,,,,,,0.0,,
2025-11-05 06:14:23+00:00,2025-11-05 06:14:23,,,,,,,,,,19.6612492,4.41718769,977.0,982.068726,9.53750038,,,13.64,0.0,9.83,,,,,,0.0,,
2025-11-05 06:14:24+00:00,2025-11-05 06:14:24,,,,,,,,,,19.6612492,4.41718769,977.0,982.068726,9.53750038,,,13.64,0.0,9.83,,,,,,0.0,,
2025-11-05 06:14:25+00:00,2025-11-05 06:14:25,18.0,22.0,22.0,18.0,18.0,11.53177593881163,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.453125,977.0,981.743774,9.60000038,,,13.64,0.0,9.83,,,,,,0.0,,
2025-11-05 06:14:26+00:00,2025-11-05 06:14:26,,,,,,,,,,19.6612492,4.453125,977.0,981.743774,9.60000038,,,13.64,0.0,9.83,,,,,,0.0,,
2025-11-05 06:14:27+00:00,2025-11-05 06:14:27,,,,,,,,,,19.6612492,4.43437481,977.0,982.556274,9.67500019,,,13.64,0.0,9.83,,,,,,0.0,,
2025-11-05 06:14:28+00:00,2025-11-05 06:14:28,,,,,,,,,,19.6612492,4.43437481,977.0,982.556274,9.67500019,,,13.64,0.0,9.83,,,,,,0.0,,
2025-11-05 06:14:29+00:00,2025-11-05 06:14:29,,,,,,,,,,19.6612492,4.40156269,976.0,982.637512,9.41250038,,,13.64,0.0,9.83,,,,,,0.0,,
2025-11-05 06:14:30+00:00,2025-11-05 06:14:30,18.0,22.0,22.0,18.0,18.0,11.437002075752446,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.40156269,976.0,982.637512,9.41250038,,,13.64,0.0,9.83,,,,,,0.0,,
2025-11-05 06:14:31+00:00,2025-11-05 06:14:31,,,,,,,,,,19.6612492,4.3671875,976.0,983.612488,9.21249962,,,13.64,0.0,8.95,,,,,,0.0,,
2025-11-05 06:14:32+00:00,2025-11-05 06:14:32,,,,,,,,,,19.6612492,4.3671875,976.0,983.612488,9.21249962,,,13.64,0.0,8.95,,,,,,0.0,,
2025-11-05 06:14:33+00:00,2025-11-05 06:14:33,,,,,,,,,,19.6612492,4.3671875,976.0,983.612488,9.21249962,,,13.64,0.0,8.95,,,,,,0.0,,
2025-11-05 06:14:34+00:00,2025-11-05 06:14:34,,,,,,,,,,19.6612492,4.40312481,976.0,984.018738,9.0625,,,13.64,0.0,8.95,,,,,,0.0,,
2025-11-05 06:14:35+00:00,2025-11-05 06:14:35,18.0,22.0,22.0,18.0,18.0,11.165937671398845,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.40312481,976.0,984.018738,9.0625,,,13.64,0.0,8.95,,,,,,0.0,,
2025-11-05 06:14:36+00:00,2025-11-05 06:14:36,,,,,,,,,,19.6612492,4.37812519,976.0,984.262512,8.98750019,,,13.64,0.0,8.95,,,,,,0.0,,
2025-11-05 06:14:37+00:00,2025-11-05 06:14:37,,,,,,,,,,19.6612492,4.33906269,978.0,984.506226,8.875,,,13.64,0.0,8.95,,,,,,0.0,,
2025-11-05 06:14:38+00:00,2025-11-05 06:14:38,,,,,,,,,,19.6612492,4.33906269,978.0,984.506226,8.875,,,13.64,0.0,8.95,,,,,,0.0,,
2025-11-05 06:14:39+00:00,2025-11-05 06:14:39,,,,,,,,,,19.6612492,4.2484374,978.0,985.075012,8.86250019,,,13.64,0.0,8.95,,,,,,0.0,,
2025-11-05 06:14:40+00:00,2025-11-05 06:14:40,18.0,22.0,22.0,18.0,18.0,10.899788589229301,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.2484374,978.0,985.075012,8.86250019,,,13.64,0.0,8.95,,,,,,0.0,,
2025-11-05 06:14:41+00:00,2025-11-05 06:14:41,,,,,,,,,,19.6612492,4.20781231,978.0,984.912476,8.48750019,,,13.64,0.0,8.16,,,,,,0.0,,
2025-11-05 06:14:42+00:00,2025-11-05 06:14:42,,,,,,,,,,19.6612492,4.19218731,979.0,984.912476,8.60000038,,,13.64,0.0,8.16,,,,,,0.0,,
2025-11-05 06:14:43+00:00,2025-11-05 06:14:43,,,,,,,,,,19.6612492,4.19218731,979.0,984.912476,8.60000038,,,13.64,0.0,8.16,,,,,,0.0,,
2025-11-05 06:14:44+00:00,2025-11-05 06:14:44,,,,,,,,,,19.6612492,4.2515626,978.0,985.400024,8.5,,,13.64,0.0,8.16,,,,,,0.0,,
2025-11-05 06:14:45+00:00,2025-11-05 06:14:45,18.0,21.0,21.0,18.0,18.0,10.36690545449992,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.2515626,978.0,985.400024,8.5,,,13.64,0.0,8.16,,,,,,0.0,,
2025-11-05 06:14:46+00:00,2025-11-05 06:14:46,,,,,,,,,,19.6612492,4.2171874,978.0,985.806274,9.19999981,,,13.64,0.0,8.16,,,,,,0.0,,
2025-11-05 06:14:47+00:00,2025-11-05 06:14:47,,,,,,,,,,19.6612492,4.2171874,978.0,985.806274,9.19999981,,,13.64,0.0,8.16,,,,,,0.0,,
2025-11-05 06:14:48+00:00,2025-11-05 06:14:48,,,,,,,,,,19.6612492,4.296875,978.0,987.59375,9.02499962,,,13.64,0.0,8.16,,,,,,0.0,,
2025-11-05 06:14:49+00:00,2025-11-05 06:14:49,,,,,,,,,,19.6612492,4.2406249,978.0,986.700012,8.67500019,,,13.64,0.0,8.16,,,,,,0.0,,
2025-11-05 06:14:50+00:00,2025-11-05 06:14:50,18.0,21.0,21.0,18.0,18.0,10.644022684946476,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.2406249,978.0,986.700012,8.67500019,,,13.64,0.0,8.16,,,,,,0.0,,
2025-11-05 06:14:51+00:00,2025-11-05 06:14:51,,,,,,,,,,19.6612492,4.3453126,978.0,987.268738,9.01249981,,,13.64,0.0,8.56,,,,,,0.0,,
2025-11-05 06:14:52+00:00,2025-11-05 06:14:52,,,,,,,,,,19.6612492,4.3453126,978.0,987.268738,9.01249981,,,13.64,0.0,8.56,,,,,,0.0,,
2025-11-05 06:14:53+00:00,2025-11-05 06:14:53,,,,,,,,,,19.6612492,4.33906269,977.0,988.8125,9.01249981,,,13.64,0.0,8.56,,,,,,0.0,,
2025-11-05 06:14:54+00:00,2025-11-05 06:14:54,,,,,,,,,,19.6612492,4.33906269,977.0,988.8125,8.8125,,,13.64,0.0,8.56,,,,,,0.0,,
2025-11-05 06:14:55+00:00,2025-11-05 06:14:55,18.0,21.0,21.0,18.0,18.0,10.559590790142272,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.3296876,977.0,988.650024,8.91250038,,,13.64,0.0,8.56,,,,,,0.0,,
2025-11-05 06:14:56+00:00,2025-11-05 06:14:56,,,,,,,,,,19.6612492,4.3296876,977.0,988.650024,8.91250038,,,13.64,0.0,8.56,,,,,,0.0,,
2025-11-05 06:14:57+00:00,2025-11-05 06:14:57,,,,,,,,,,19.6612492,4.31718731,978.0,988.487488,8.75,,,13.64,0.0,8.56,,,,,,0.0,,
2025-11-05 06:14:58+00:00,2025-11-05 06:14:58,,,,,,,,,,19.6612492,4.31718731,978.0,988.487488,8.75,,,13.64,0.0,8.56,,,,,,0.0,,
2025-11-05 06:14:59+00:00,2025-11-05 06:14:59,,,,,,,,,,19.6612492,4.34062481,979.0,989.056274,8.875,,,13.64,0.0,8.56,,,,,,0.0,,
2025-11-05 06:15:00+00:00,2025-11-05 06:15:00,18.0,21.0,21.0,18.0,18.0,10.355529096719291,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.34062481,979.0,989.056274,8.875,,3.0,13.64,0.0,8.31,,,,,,0.0,,
2025-11-05 06:15:01+00:00,2025-11-05 06:15:01,,,,,,,,,,19.6612492,4.3421874,978.0,989.381226,8.72500038,,,13.64,0.0,8.31,,,,,,0.0,,
2025-11-05 06:15:02+00:00,2025-11-05 06:15:02,,,,,,,,,,19.6612492,4.3421874,978.0,989.381226,8.72500038,,,13.64,0.0,8.31,,,,,,0.0,,
2025-11-05 06:15:03+00:00,2025-11-05 06:15:03,,,,,,,,,,19.6612492,4.328125,978.0,989.056274,8.85000038,,,13.64,0.0,8.31,,,,,,0.0,,
2025-11-05 06:15:04+00:00,2025-11-05 06:15:04,,,,,,,,,,19.6612492,4.328125,978.0,989.056274,8.85000038,,,13.64,0.0,8.31,,,,,,0.0,,
2025-11-05 06:15:05+00:00,2025-11-05 06:15:05,18.0,21.0,21.0,18.0,18.0,9.986934900084064,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.2984376,981.0,988.974976,9.08749962,,,13.64,0.0,8.31,,,,,,0.0,,
2025-11-05 06:15:06+00:00,2025-11-05 06:15:06,,,,,,,,,,19.6612492,4.25468731,979.0,988.974976,9.4375,,,13.64,0.0,8.31,,,,,,0.0,,
2025-11-05 06:15:07+00:00,2025-11-05 06:15:07,,,,,,,,,,19.6612492,4.25468731,979.0,989.950012,9.4375,,,13.64,0.0,8.31,,,,,,0.0,,
2025-11-05 06:15:08+00:00,2025-11-05 06:15:08,,,,,,,,,,19.6612492,4.2890625,979.0,990.356262,9.4375,,,13.64,0.0,8.31,,,,,,0.0,,
2025-11-05 06:15:09+00:00,2025-11-05 06:15:09,,,,,,,,,,19.6612492,4.2890625,979.0,990.356262,9.4375,,,13.64,0.0,8.31,,,,,,0.0,,
2025-11-05 06:15:10+00:00,2025-11-05 06:15:10,18.0,21.0,21.0,18.0,18.0,10.026367855173087,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.28437519,979.0,990.112488,9.22500038,,,13.64,0.0,8.31,,,,,,0.0,,
2025-11-05 06:15:11+00:00,2025-11-05 06:15:11,,,,,,,,,,19.6612492,4.28437519,979.0,990.112488,9.22500038,,,13.64,0.0,8.69,,,,,,0.0,,
2025-11-05 06:15:12+00:00,2025-11-05 06:15:12,,,,,,,,,,19.6612492,4.30000019,980.0,989.543762,9.30000019,,,13.64,0.0,8.69,,,,,,0.0,,
2025-11-05 06:15:13+00:00,2025-11-05 06:15:13,,,,,,,,,,19.6612492,4.30000019,980.0,989.543762,9.30000019,,,13.64,0.0,8.69,,,,,,0.0,,
2025-11-05 06:15:14+00:00,2025-11-05 06:15:14,,,,,,,,,,19.6612492,4.2750001,981.0,989.543762,9.17500019,,,13.64,0.0,8.69,,,,,,0.0,,
2025-11-05 06:15:15+00:00,2025-11-05 06:15:15,18.0,21.0,21.0,18.0,18.0,9.80102967566036,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.2750001,981.0,992.46875,9.17500019,,,13.64,0.0,8.69,,,,,,0.0,,
2025-11-05 06:15:16+00:00,2025-11-05 06:15:16,,,,,,,,,,19.6612492,4.2671876,980.0,992.387512,9.30000019,,,13.64,0.0,8.69,,,,,,0.0,,
2025-11-05 06:15:17+00:00,2025-11-05 06:15:17,,,,,,,,,,19.6612492,4.2671876,980.0,992.387512,9.30000019,,,13.64,0.0,8.69,,,,,,0.0,,
2025-11-05 06:15:18+00:00,2025-11-05 06:15:18,,,,,,,,,,19.6612492,4.3687501,979.0,993.6875,9.36250019,,,13.64,0.0,8.69,,,,,,0.0,,
2025-11-05 06:15:19+00:00,2025-11-05 06:15:19,,,,,,,,,,19.6612492,4.3734374,979.0,993.443726,9.33749962,,,13.64,0.0,8.69,,,,,,0.0,,
2025-11-05 06:15:20+00:00,2025-11-05 06:15:20,18.0,21.0,21.0,18.0,18.0,10.19890164394803,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.3734374,979.0,993.443726,9.33749962,,,13.64,0.0,8.69,,,,,,0.0,,
2025-11-05 06:15:21+00:00,2025-11-05 06:15:21,,,,,,,,,,19.6612492,4.33906269,979.0,993.118774,9.5625,,,13.64,0.0,8.76,,,,,,0.0,,
2025-11-05 06:15:22+00:00,2025-11-05 06:15:22,,,,,,,,,,19.6612492,4.33906269,979.0,993.118774,9.5625,,,13.64,0.0,8.76,,,,,,0.0,,
2025-11-05 06:15:23+00:00,2025-11-05 06:15:23,,,,,,,,,,19.6612492,4.2890625,980.0,993.118774,9.64999962,,,13.64,0.0,8.76,,,,,,0.0,,
2025-11-05 06:15:24+00:00,2025-11-05 06:15:24,,,,,,,,,,19.6612492,4.2890625,980.0,993.118774,9.64999962,,,13.64,0.0,8.76,,,,,,0.0,,
2025-11-05 06:15:25+00:00,2025-11-05 06:15:25,18.0,22.0,22.0,18.0,18.0,10.358158355353718,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.25468731,980.0,994.825012,9.61250019,,,13.64,0.0,8.76,,,,,,0.0,,
2025-11-05 06:15:26+00:00,2025-11-05 06:15:26,,,,,,,,,,19.6612492,4.29218769,979.0,995.474976,9.60000038,,,13.64,0.0,8.76,,,,,,0.0,,
2025-11-05 06:15:28+00:00,2025-11-05 06:15:28,,,,,,,,,,19.6612492,4.29218769,979.0,995.474976,9.60000038,,,13.64,0.0,8.76,,,,,,0.0,,
2025-11-05 06:15:29+00:00,2025-11-05 06:15:29,,,,,,,,,,19.6612492,4.23124981,980.0,994.581238,9.48750019,,,13.64,0.0,8.76,,,,,,0.0,,
2025-11-05 06:15:30+00:00,2025-11-05 06:15:30,18.0,21.0,21.0,18.0,18.0,10.334774038340111,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.1812501,980.0,994.662476,9.47500038,,,13.64,0.0,8.76,,,,,,0.0,,
2025-11-05 06:15:31+00:00,2025-11-05 06:15:31,,,,,,,,,,19.6612492,4.1812501,980.0,994.662476,9.47500038,,,13.64,0.0,8.96,,,,,,0.0,,
2025-11-05 06:15:32+00:00,2025-11-05 06:15:32,,,,,,,,,,19.6612492,4.20625019,980.0,994.418762,10.4750004,,,13.64,0.0,8.96,,,,,,0.0,,
2025-11-05 06:15:33+00:00,2025-11-05 06:15:33,,,,,,,,,,19.6612492,4.20625019,980.0,994.418762,10.4750004,,,13.64,0.0,8.96,,,,,,0.0,,
2025-11-05 06:15:34+00:00,2025-11-05 06:15:34,,,,,,,,,,19.6612492,4.12968731,980.0,995.393738,9.875,,,13.64,0.0,8.96,,,,,,0.0,,
2025-11-05 06:15:35+00:00,2025-11-05 06:15:35,18.0,21.0,21.0,18.0,18.0,10.382903241185048,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.12968731,980.0,995.393738,9.875,,,13.64,0.0,8.96,,,,,,0.0,,
2025-11-05 06:15:36+00:00,2025-11-05 06:15:36,,,,,,,,,,19.6612492,4.1734376,980.0,995.3125,10.4875002,,,13.64,0.0,8.96,,,,,,0.0,,
2025-11-05 06:15:37+00:00,2025-11-05 06:15:37,,,,,,,,,,19.6612492,4.1734376,980.0,995.3125,10.4875002,,,13.64,0.0,8.96,,,,,,0.0,,
2025-11-05 06:15:38+00:00,2025-11-05 06:15:38,,,,,,,,,,19.6612492,4.09843731,980.0,995.556274,10.3000002,,,13.64,0.0,8.96,,,,,,0.0,,
2025-11-05 06:15:39+00:00,2025-11-05 06:15:39,,,,,,,,,,19.6612492,4.09843731,980.0,995.556274,10.3000002,,,13.64,0.0,8.96,,,,,,0.0,,
2025-11-05 06:15:40+00:00,2025-11-05 06:15:40,18.0,21.0,21.0,18.0,18.0,10.504406957256213,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.09062481,979.0,994.5,10.6625004,,,13.64,0.0,8.96,,,,,,0.0,,
2025-11-05 06:15:41+00:00,2025-11-05 06:15:41,,,,,,,,,,19.6612492,4.1031251,979.0,995.637512,10.4499998,,,13.64,0.0,9.88,,,,,,0.0,,
2025-11-05 06:15:42+00:00,2025-11-05 06:15:42,,,,,,,,,,19.6612492,4.1031251,979.0,995.637512,10.4499998,,,13.64,0.0,9.88,,,,,,0.0,,
2025-11-05 06:15:43+00:00,2025-11-05 06:15:43,,,,,,,,,,19.6612492,4.15625,980.0,995.637512,10.6499996,,,13.64,0.0,9.88,,,,,,0.0,,
2025-11-05 06:15:44+00:00,2025-11-05 06:15:44,,,,,,,,,,19.6612492,4.15625,980.0,995.637512,10.6499996,,,13.64,0.0,9.88,,,,,,0.0,,
2025-11-05 06:15:45+00:00,2025-11-05 06:15:45,18.0,21.0,21.0,18.0,18.0,10.647190879795586,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.1875,980.0,995.637512,10.7749996,,,13.64,0.0,9.88,,,,,,0.0,,
2025-11-05 06:15:46+00:00,2025-11-05 06:15:46,,,,,,,,,,19.6612492,4.1875,979.0,996.368774,10.6125002,,,13.64,0.0,9.88,,,,,,0.0,,
2025-11-05 06:15:47+00:00,2025-11-05 06:15:47,,,,,,,,,,19.6612492,4.1875,979.0,996.368774,10.6125002,,,13.64,0.0,9.88,,,,,,0.0,,
2025-11-05 06:15:48+00:00,2025-11-05 06:15:48,,,,,,,,,,19.6612492,4.2093749,979.0,996.9375,10.7124996,,,13.64,0.0,9.88,,,,,,0.0,,
2025-11-05 06:15:49+00:00,2025-11-05 06:15:49,,,,,,,,,,19.6612492,4.2093749,979.0,996.9375,10.7124996,,,13.64,0.0,9.88,,,,,,0.0,,
2025-11-05 06:15:50+00:00,2025-11-05 06:15:50,18.0,21.0,21.0,18.0,18.0,10.73140595177085,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.2328124,979.0,998.5625,10.8625002,,,13.64,0.0,9.88,,,,,,0.0,,
