time,_time_gateway,ACT_SNR_PMP_BO_0,ACT_SNR_PMP_BO_1,ACT_SNR_PMP_BO_2,ACT_SNR_PMP_BO_3,ACT_SNR_PMP_BO_4,SNR_NOX_PRED,SNR_STATUS_CODE,SNR_STAGE,SNR_MESSAGE,SNR_PMP_UW_S_1,BR1_EO_FG_A,ICF_CCS_FG_T_1,ICF_SCS_FG_T_2,ICF_TMS_NOX_A,ACC_SNR_AI_1A,ACT_STATUS,NOX_30m_Value,NOX_EQ_Status,NOX_Value,SNR_EQ_UW_F_1,ACT_SNR_PMP_UW_S,SNR_EQ_UW_F_1_1,SNR_EQ_DW_F_1,SNR_EQ_UW_F_2,IncineratorStatus
2025-10-27 02:31:40+00:00,2025-10-27 02:31:40,18.0,21.0,21.0,18.0,18.0,11.971404361620962,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,8.95625019,998.0,984.099976,9.66250038,,,24.8,0.0,9.34,,,,,,0.0
2025-10-27 02:31:41+00:00,2025-10-27 02:31:41,,,,,,,,,,19.6612492,8.95625019,998.0,984.506226,9.83749962,,,24.8,0.0,9.07,,,,,,0.0
2025-10-27 02:31:42+00:00,2025-10-27 02:31:42,,,,,,,,,,19.6612492,9.09843731,999.0,984.506226,9.83749962,,,24.8,0.0,9.07,,,,,,0.0
2025-10-27 02:31:43+00:00,2025-10-27 02:31:43,,,,,,,,,,19.6612492,9.09843731,999.0,983.9375,9.63749981,,,24.8,0.0,9.07,,,,,,0.0
2025-10-27 02:31:44+00:00,2025-10-27 02:31:44,,,,,,,,,,19.6612492,9.09843731,999.0,983.9375,9.63749981,,,24.8,0.0,9.07,,,,,,0.0
2025-10-27 02:31:45+00:00,2025-10-27 02:31:45,18.0,19.0,19.0,18.0,18.0,11.936663134879929,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,9.1640625,999.0,982.3125,9.82499981,,,24.8,0.0,9.07,,,,,,0.0
2025-10-27 02:31:46+00:00,2025-10-27 02:31:46,,,,,,,,,,19.6612492,9.1640625,999.0,982.393738,9.6875,,,24.8,0.0,9.07,,,,,,0.0
2025-10-27 02:31:47+00:00,2025-10-27 02:31:47,,,,,,,,,,19.6612492,9.20468712,998.0,982.393738,9.6875,,,24.8,0.0,9.07,,,,,,0.0
2025-10-27 02:31:48+00:00,2025-10-27 02:31:48,,,,,,,,,,19.6612492,9.20468712,998.0,981.90625,9.57499981,,,24.8,0.0,9.07,,,,,,0.0
2025-10-27 02:31:49+00:00,2025-10-27 02:31:49,,,,,,,,,,19.6612492,9.39531231,998.0,981.418762,9.57499981,,,24.8,0.0,9.07,,,,,,0.0
2025-10-27 02:31:50+00:00,2025-10-27 02:31:50,18.0,19.0,19.0,18.0,18.0,11.607728336975216,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,9.39531231,998.0,980.768738,9.57499981,,,24.8,0.0,9.35,,,,,,0.0
2025-10-27 02:31:51+00:00,2025-10-27 02:31:51,,,,,,,,,,19.6612492,9.44843769,998.0,980.768738,9.53750038,,,24.8,0.0,9.35,,,,,,0.0
2025-10-27 02:31:52+00:00,2025-10-27 02:31:52,,,,,,,,,,19.6612492,9.44843769,998.0,980.6875,9.53750038,,,24.8,0.0,9.35,,,,,,0.0
2025-10-27 02:31:53+00:00,2025-10-27 02:31:53,,,,,,,,,,19.6612492,9.45468712,998.0,980.6875,9.53750038,,,24.8,0.0,9.35,,,,,,0.0
2025-10-27 02:31:54+00:00,2025-10-27 02:31:54,,,,,,,,,,19.6612492,9.45468712,998.0,981.581238,9.89999962,,,24.8,0.0,9.35,,,,,,0.0
2025-10-27 02:31:55+00:00,2025-10-27 02:31:55,18.0,19.0,19.0,18.0,18.0,11.772195513000366,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,9.59218788,998.0,981.581238,9.89999962,,,24.8,0.0,9.35,,,,,,0.0
2025-10-27 02:31:56+00:00,2025-10-27 02:31:56,,,,,,,,,,19.6612492,9.59218788,1000.0,979.956238,9.82499981,,,24.8,0.0,9.35,,,,,,0.0
2025-10-27 02:31:57+00:00,2025-10-27 02:31:57,,,,,,,,,,19.6612492,9.68437481,1000.0,979.956238,9.82499981,,,24.8,0.0,9.35,,,,,,0.0
2025-10-27 02:31:58+00:00,2025-10-27 02:31:58,,,,,,,,,,19.6612492,9.68437481,999.0,978.737488,9.98750019,,,24.8,0.0,9.35,,,,,,0.0
2025-10-27 02:31:59+00:00,2025-10-27 02:31:59,,,,,,,,,,19.6612492,9.82968712,999.0,978.737488,9.98750019,,,24.8,0.0,9.35,,,,,,0.0
2025-10-27 02:32:00+00:00,2025-10-27 02:32:00,18.0,19.0,19.0,18.0,18.0,11.714286801660796,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,9.82968712,999.0,977.193726,9.83749962,,,24.8,0.0,9.35,,,,,,0.0
2025-10-27 02:32:01+00:00,2025-10-27 02:32:01,,,,,,,,,,19.6612492,9.921875,999.0,977.193726,9.83749962,,,24.8,0.0,9.58,,,,,,0.0
2025-10-27 02:32:02+00:00,2025-10-27 02:32:02,,,,,,,,,,19.6612492,9.921875,999.0,976.381226,9.53750038,,,24.8,0.0,9.58,,,,,,0.0
2025-10-27 02:32:03+00:00,2025-10-27 02:32:03,,,,,,,,,,19.6612492,10.0234375,1000.0,976.381226,9.53750038,,,24.8,0.0,9.58,,,,,,0.0
2025-10-27 02:32:04+00:00,2025-10-27 02:32:04,,,,,,,,,,19.6612492,10.0749998,998.0,975.081238,9.94999981,,,24.8,0.0,9.58,,,,,,0.0
2025-10-27 02:32:05+00:00,2025-10-27 02:32:05,18.0,19.0,19.0,18.0,18.0,11.499272256199962,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,10.0749998,998.0,974.837524,10.125,,,24.8,0.0,9.58,,,,,,0.0
2025-10-27 02:32:07+00:00,2025-10-27 02:32:07,,,,,,,,,,19.6612492,10.2828121,998.0,974.837524,10.125,,,24.8,0.0,9.58,,,,,,0.0
2025-10-27 02:32:08+00:00,2025-10-27 02:32:08,,,,,,,,,,19.6612492,10.2828121,998.0,974.674988,10.3625002,,,24.8,0.0,9.58,,,,,,0.0
2025-10-27 02:32:09+00:00,2025-10-27 02:32:09,,,,,,,,,,19.6612492,10.3343754,997.0,974.674988,10.3625002,,,24.8,0.0,9.58,,,,,,0.0
2025-10-27 02:32:10+00:00,2025-10-27 02:32:10,19.0,19.0,19.0,19.0,19.0,12.0053523520213,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,10.4125004,998.0,974.512512,10.2875004,,,24.8,0.0,9.58,,,,,,0.0
2025-10-27 02:32:11+00:00,2025-10-27 02:32:11,,,,,,,,,,19.6612492,10.4125004,998.0,974.674988,10.5500002,,,24.8,0.0,10.39,,,,,,0.0
2025-10-27 02:32:12+00:00,2025-10-27 02:32:12,,,,,,,,,,19.6612492,10.5531254,997.0,974.674988,10.8000002,,,24.8,0.0,10.39,,,,,,0.0
2025-10-27 02:32:13+00:00,2025-10-27 02:32:13,,,,,,,,,,19.6612492,10.5531254,997.0,974.431274,11.0124998,,,24.8,0.0,10.39,,,,,,0.0
2025-10-27 02:32:14+00:00,2025-10-27 02:32:14,,,,,,,,,,19.6612492,10.6953125,999.0,974.431274,11.0124998,,,24.8,0.0,10.39,,,,,,0.0
2025-10-27 02:32:15+00:00,2025-10-27 02:32:15,19.0,19.0,19.0,19.0,19.0,12.939890499210781,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,10.7921877,997.0,973.862488,10.6000004,,,24.8,0.0,10.39,,,,,,0.0
2025-10-27 02:32:16+00:00,2025-10-27 02:32:16,,,,,,,,,,19.6612492,10.7921877,997.0,973.456238,10.9624996,,,24.8,0.0,10.39,,,,,,0.0
2025-10-27 02:32:17+00:00,2025-10-27 02:32:17,,,,,,,,,,19.6612492,10.7671871,998.0,973.456238,10.9624996,,,24.8,0.0,10.39,,,,,,0.0
2025-10-27 02:32:18+00:00,2025-10-27 02:32:18,,,,,,,,,,19.6612492,10.8484373,998.0,972.318726,11.5500002,,,24.8,0.0,10.39,,,,,,0.0
2025-10-27 02:32:19+00:00,2025-10-27 02:32:19,,,,,,,,,,19.6612492,10.8484373,998.0,971.181274,11.5874996,,,24.8,0.0,10.39,,,,,,0.0
2025-10-27 02:32:20+00:00,2025-10-27 02:32:20,19.0,19.0,19.0,19.0,19.0,13.21460340773411,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,10.8390627,997.0,971.181274,11.5874996,,,24.8,0.0,10.39,,,,,,0.0
2025-10-27 02:32:21+00:00,2025-10-27 02:32:21,,,,,,,,,,19.6612492,10.8390627,997.0,971.181274,11.5249996,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:32:22+00:00,2025-10-27 02:32:22,,,,,,,,,,19.6612492,10.6921873,997.0,971.506226,11.5124998,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:32:23+00:00,2025-10-27 02:32:23,,,,,,,,,,19.6612492,10.6921873,997.0,971.912476,12.0124998,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:32:24+00:00,2025-10-27 02:32:24,,,,,,,,,,19.6612492,10.5249996,997.0,971.912476,12.0124998,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:32:25+00:00,2025-10-27 02:32:25,19.0,19.0,19.0,19.0,19.0,13.260027222749969,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,10.4546871,997.0,969.881226,11.6999998,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:32:26+00:00,2025-10-27 02:32:26,,,,,,,,,,19.6612492,10.4546871,997.0,969.637512,11.875,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:32:27+00:00,2025-10-27 02:32:27,,,,,,,,,,19.6612492,10.3062496,997.0,969.637512,11.875,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:32:28+00:00,2025-10-27 02:32:28,,,,,,,,,,19.6612492,10.1859379,997.0,969.3125,11.5625,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:32:29+00:00,2025-10-27 02:32:29,,,,,,,,,,19.6612492,10.1859379,997.0,969.068726,11.9125004,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:32:30+00:00,2025-10-27 02:32:30,19.0,19.0,19.0,19.0,19.0,13.182196893348337,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,9.984375,998.0,969.068726,11.9125004,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:32:31+00:00,2025-10-27 02:32:31,,,,,,,,,,19.6612492,9.87812519,997.0,968.256226,11.0500002,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:32:32+00:00,2025-10-27 02:32:32,,,,,,,,,,19.6612492,9.87812519,997.0,967.931274,11.0,,,24.8,0.0,10.44,,,,,,0.0
2025-10-27 02:32:33+00:00,2025-10-27 02:32:33,,,,,,,,,,19.6612492,9.7421875,998.0,967.931274,11.0,,,24.8,0.0,10.44,,,,,,0.0
2025-10-27 02:32:34+00:00,2025-10-27 02:32:34,,,,,,,,,,19.6612492,9.7421875,998.0,968.09375,10.7875004,,,24.8,0.0,10.44,,,,,,0.0
2025-10-27 02:32:35+00:00,2025-10-27 02:32:35,19.0,19.0,19.0,19.0,19.0,12.969159720054554,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,9.7421875,998.0,968.09375,10.7875004,,,24.8,0.0,10.44,,,,,,0.0
2025-10-27 02:32:36+00:00,2025-10-27 02:32:36,,,,,,,,,,19.6612492,9.61406231,997.0,968.337524,10.8125,,,24.8,0.0,10.44,,,,,,0.0
2025-10-27 02:32:37+00:00,2025-10-27 02:32:37,,,,,,,,,,19.6612492,9.61406231,997.0,968.825012,11.4375,,,24.8,0.0,10.44,,,,,,0.0
2025-10-27 02:32:38+00:00,2025-10-27 02:32:38,,,,,,,,,,19.6612492,9.51718712,998.0,968.825012,11.4375,,,24.8,0.0,10.44,,,,,,0.0
2025-10-27 02:32:39+00:00,2025-10-27 02:32:39,,,,,,,,,,19.6612492,9.51718712,998.0,966.387512,11.0500002,,,24.8,0.0,10.44,,,,,,0.0
2025-10-27 02:32:40+00:00,2025-10-27 02:32:40,20.0,20.0,20.0,20.0,20.0,12.571035317150079,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,9.52968788,998.0,966.387512,11.0500002,,,24.8,0.0,10.44,,,,,,0.0
2025-10-27 02:32:41+00:00,2025-10-27 02:32:41,,,,,,,,,,19.6612492,9.52968788,998.0,966.549988,11.0874996,,,24.8,0.0,11.02,,,,,,0.0
2025-10-27 02:32:42+00:00,2025-10-27 02:32:42,,,,,,,,,,19.6612492,9.46562481,997.0,966.549988,11.0874996,,,24.8,0.0,11.02,,,,,,0.0
2025-10-27 02:32:43+00:00,2025-10-27 02:32:43,,,,,,,,,,19.6612492,9.46562481,997.0,967.525024,11.3374996,,,24.8,0.0,11.02,,,,,,0.0
2025-10-27 02:32:44+00:00,2025-10-27 02:32:44,,,,,,,,,,19.6612492,9.57968712,997.0,967.525024,11.3374996,,,24.8,0.0,11.02,,,,,,0.0
2025-10-27 02:32:45+00:00,2025-10-27 02:32:45,20.0,20.0,20.0,20.0,20.0,12.490456880260025,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,9.60000038,998.0,965.493774,11.3999996,,,24.8,0.0,11.02,,,,,,0.0
2025-10-27 02:32:46+00:00,2025-10-27 02:32:46,,,,,,,,,,19.6612492,9.60000038,998.0,965.25,11.4875002,,,24.8,0.0,11.02,,,,,,0.0
2025-10-27 02:32:47+00:00,2025-10-27 02:32:47,,,,,,,,,,19.6612492,9.60000038,998.0,965.25,11.4875002,,,24.8,0.0,11.02,,,,,,0.0
2025-10-27 02:32:48+00:00,2025-10-27 02:32:48,,,,,,,,,,19.6612492,9.61874962,997.0,965.493774,11.9750004,,,24.8,0.0,11.02,,,,,,0.0
2025-10-27 02:32:49+00:00,2025-10-27 02:32:49,,,,,,,,,,19.6612492,9.61874962,997.0,965.493774,11.9750004,,,24.8,0.0,11.02,,,,,,0.0
2025-10-27 02:32:50+00:00,2025-10-27 02:32:50,18.0,20.0,20.0,18.0,18.0,11.41065237589342,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,9.57343769,997.0,965.331238,12.1499996,,,24.8,0.0,11.02,,,,,,0.0
2025-10-27 02:32:51+00:00,2025-10-27 02:32:51,,,,,,,,,,19.6612492,9.57343769,997.0,965.331238,12.1499996,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:32:52+00:00,2025-10-27 02:32:52,,,,,,,,,,19.6612492,9.57187462,998.0,965.331238,12.1499996,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:32:53+00:00,2025-10-27 02:32:53,,,,,,,,,,19.6612492,9.53281212,997.0,963.21875,11.4875002,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:32:54+00:00,2025-10-27 02:32:54,,,,,,,,,,19.6612492,9.53281212,997.0,963.381226,11.8000002,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:32:55+00:00,2025-10-27 02:32:55,18.0,20.0,20.0,18.0,18.0,11.581154775891143,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,9.3359375,997.0,963.381226,11.8000002,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:32:56+00:00,2025-10-27 02:32:56,,,,,,,,,,19.6612492,9.3359375,997.0,962.8125,11.8000002,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:32:57+00:00,2025-10-27 02:32:57,,,,,,,,,,19.6612492,9.3203125,998.0,962.8125,11.8000002,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:32:58+00:00,2025-10-27 02:32:58,,,,,,,,,,19.6612492,9.24843788,998.0,961.837524,12.3374996,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:32:59+00:00,2025-10-27 02:32:59,,,,,,,,,,19.6612492,9.24843788,998.0,961.268738,12.3500004,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:33:00+00:00,2025-10-27 02:33:00,18.0,20.0,20.0,18.0,18.0,11.55683773915727,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,8.99374962,998.0,961.268738,12.3500004,,,24.8,0.0,11.4,,,,,,0.0
2025-10-27 02:33:01+00:00,2025-10-27 02:33:01,,,,,,,,,,19.6612492,8.99374962,998.0,962.0,12.4875002,,,24.8,0.0,12.27,,,,,,0.0
2025-10-27 02:33:02+00:00,2025-10-27 02:33:02,,,,,,,,,,19.6612492,8.94843769,1000.0,962.0,12.4875002,,,24.8,0.0,12.27,,,,,,0.0
2025-10-27 02:33:03+00:00,2025-10-27 02:33:03,,,,,,,,,,19.6612492,8.87656212,998.0,961.674988,12.6499996,,,24.8,0.0,12.27,,,,,,0.0
2025-10-27 02:33:04+00:00,2025-10-27 02:33:04,,,,,,,,,,19.6612492,8.87656212,998.0,961.59375,12.6875,,,24.8,0.0,12.27,,,,,,0.0
2025-10-27 02:33:05+00:00,2025-10-27 02:33:05,18.0,20.0,20.0,18.0,18.0,11.699520781708088,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,8.80000019,1000.0,961.59375,12.6875,,,24.8,0.0,12.27,,,,,,0.0
2025-10-27 02:33:06+00:00,2025-10-27 02:33:06,,,,,,,,,,19.6612492,8.80000019,1000.0,962.162476,13.0124998,,,24.8,0.0,12.27,,,,,,0.0
2025-10-27 02:33:07+00:00,2025-10-27 02:33:07,,,,,,,,,,19.6612492,8.64999962,999.0,962.162476,13.0124998,,,24.8,0.0,12.27,,,,,,0.0
2025-10-27 02:33:08+00:00,2025-10-27 02:33:08,,,,,,,,,,19.6612492,8.59687519,1000.0,961.349976,13.1000004,,,24.8,0.0,12.27,,,,,,0.0
2025-10-27 02:33:09+00:00,2025-10-27 02:33:09,,,,,,,,,,19.6612492,8.59687519,1000.0,962.0,12.6999998,,,24.8,0.0,12.27,,,,,,0.0
2025-10-27 02:33:10+00:00,2025-10-27 02:33:10,18.0,20.0,20.0,18.0,18.0,11.550264461557736,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,8.60781288,998.0,962.0,12.6999998,,,24.8,0.0,12.27,,,,,,0.0
2025-10-27 02:33:11+00:00,2025-10-27 02:33:11,,,,,,,,,,19.6612492,8.67031288,999.0,961.512512,13.7375002,,,24.8,0.0,13.72,,,,,,0.0
2025-10-27 02:33:12+00:00,2025-10-27 02:33:12,,,,,,,,,,19.6612492,8.67031288,999.0,962.487488,14.1499996,,,24.8,0.0,13.72,,,,,,0.0
2025-10-27 02:33:13+00:00,2025-10-27 02:33:13,,,,,,,,,,19.6612492,8.6328125,999.0,962.487488,14.1499996,,,24.8,0.0,13.72,,,,,,0.0
2025-10-27 02:33:14+00:00,2025-10-27 02:33:14,,,,,,,,,,19.6612492,8.59218788,999.0,962.162476,14.0625,,,24.8,0.0,13.72,,,,,,0.0
2025-10-27 02:33:15+00:00,2025-10-27 02:33:15,18.0,20.0,20.0,18.0,18.0,11.360196093009511,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,8.59218788,999.0,961.1875,14.1374998,,,24.8,0.0,13.72,,,,,,0.0
2025-10-27 02:33:16+00:00,2025-10-27 02:33:16,,,,,,,,,,19.6612492,8.5625,1000.0,961.1875,14.1374998,,,24.8,0.0,13.72,,,,,,0.0
2025-10-27 02:33:17+00:00,2025-10-27 02:33:17,,,,,,,,,,19.6612492,8.59687519,998.0,961.837524,14.4750004,,,24.8,0.0,13.72,,,,,,0.0
2025-10-27 02:33:18+00:00,2025-10-27 02:33:18,,,,,,,,,,19.6612492,8.59687519,998.0,962.650024,14.8874998,,,24.8,0.0,13.72,,,,,,0.0
2025-10-27 02:33:19+00:00,2025-10-27 02:33:19,,,,,,,,,,19.6612492,8.52187538,998.0,962.650024,14.8874998,,,24.8,0.0,13.72,,,,,,0.0
2025-10-27 02:33:20+00:00,2025-10-27 02:33:20,18.0,20.0,20.0,18.0,18.0,11.639785467970302,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,8.52187538,998.0,961.837524,14.7250004,,,24.8,0.0,13.72,,,,,,0.0
2025-10-27 02:33:21+00:00,2025-10-27 02:33:21,,,,,,,,,,19.6612492,8.54374981,1000.0,961.837524,14.7250004,,,24.8,0.0,14.73,,,,,,0.0
2025-10-27 02:33:22+00:00,2025-10-27 02:33:22,,,,,,,,,,19.6612492,8.54374981,1000.0,960.700012,15.2124996,,,24.8,0.0,14.73,,,,,,0.0
2025-10-27 02:33:23+00:00,2025-10-27 02:33:23,,,,,,,,,,19.6612492,8.47031212,999.0,960.700012,15.2124996,,,24.8,0.0,14.73,,,,,,0.0
2025-10-27 02:33:24+00:00,2025-10-27 02:33:24,,,,,,,,,,19.6612492,8.48281288,998.0,960.700012,15.2124996,,,24.8,0.0,14.73,,,,,,0.0
2025-10-27 02:33:25+00:00,2025-10-27 02:33:25,20.0,20.0,20.0,20.0,20.0,12.756135559003951,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,8.48281288,998.0,959.724976,15.1000004,,,24.8,0.0,14.73,,,,,,0.0
2025-10-27 02:33:26+00:00,2025-10-27 02:33:26,,,,,,,,,,19.6612492,8.62031269,998.0,959.724976,15.1000004,,,24.8,0.0,14.73,,,,,,0.0
2025-10-27 02:33:27+00:00,2025-10-27 02:33:27,,,,,,,,,,19.6612492,8.62031269,998.0,960.131226,16.0375004,,,24.8,0.0,14.73,,,,,,0.0
2025-10-27 02:33:28+00:00,2025-10-27 02:33:28,,,,,,,,,,19.6612492,8.578125,998.0,959.887512,15.5874996,,,24.8,0.0,14.73,,,,,,0.0
2025-10-27 02:33:29+00:00,2025-10-27 02:33:29,,,,,,,,,,19.6612492,8.578125,998.0,958.262512,15.5124998,,,24.8,0.0,14.73,,,,,,0.0
2025-10-27 02:33:30+00:00,2025-10-27 02:33:30,20.0,20.0,20.0,20.0,20.0,13.219139619438607,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,8.65312481,998.0,959.075012,15.1499996,,,24.8,0.0,14.36,,,,,,0.0
2025-10-27 02:33:31+00:00,2025-10-27 02:33:31,,,,,,,,,,19.6612492,8.59687519,998.0,959.075012,15.1499996,,,24.8,0.0,14.36,,,,,,0.0
2025-10-27 02:33:32+00:00,2025-10-27 02:33:32,,,,,,,,,,19.6612492,8.61093712,999.0,958.506226,14.6374998,,,24.8,0.0,14.36,,,,,,0.0
2025-10-27 02:33:33+00:00,2025-10-27 02:33:33,,,,,,,,,,19.6612492,8.61093712,999.0,959.15625,14.6999998,,,24.8,0.0,14.36,,,,,,0.0
2025-10-27 02:33:34+00:00,2025-10-27 02:33:34,,,,,,,,,,19.6612492,8.78281212,998.0,959.15625,14.6999998,,,24.8,0.0,14.36,,,,,,0.0
2025-10-27 02:33:35+00:00,2025-10-27 02:33:35,20.0,20.0,20.0,20.0,20.0,13.348341219719506,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,8.74843788,999.0,958.831238,14.8125,,,24.8,0.0,14.36,,,,,,0.0
2025-10-27 02:33:36+00:00,2025-10-27 02:33:36,,,,,,,,,,19.6612492,8.74843788,999.0,958.099976,14.5500002,,,24.8,0.0,14.36,,,,,,0.0
2025-10-27 02:33:37+00:00,2025-10-27 02:33:37,,,,,,,,,,19.6612492,8.8046875,1000.0,958.099976,14.5500002,,,24.8,0.0,14.36,,,,,,0.0
2025-10-27 02:33:38+00:00,2025-10-27 02:33:38,,,,,,,,,,19.6612492,8.8046875,1000.0,958.262512,14.5249996,,,24.8,0.0,14.36,,,,,,0.0
2025-10-27 02:33:39+00:00,2025-10-27 02:33:39,,,,,,,,,,19.6612492,8.90781212,999.0,958.262512,14.5249996,,,24.8,0.0,14.36,,,,,,0.0
2025-10-27 02:33:40+00:00,2025-10-27 02:33:40,20.0,20.0,20.0,20.0,20.0,12.911651349402895,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,8.90781212,999.0,959.075012,14.4125004,,,24.8,0.0,14.36,,,,,,0.0
2025-10-27 02:33:41+00:00,2025-10-27 02:33:41,,,,,,,,,,19.6612492,8.93281269,999.0,959.075012,14.4125004,,,24.8,0.0,13.9,,,,,,0.0
2025-10-27 02:33:42+00:00,2025-10-27 02:33:42,,,,,,,,,,19.6612492,8.93281269,1000.0,956.474976,14.4750004,,,24.8,0.0,13.9,,,,,,0.0
2025-10-27 02:33:43+00:00,2025-10-27 02:33:43,,,,,,,,,,19.6612492,8.96249962,1000.0,956.474976,14.4750004,,,24.8,0.0,13.9,,,,,,0.0
2025-10-27 02:33:44+00:00,2025-10-27 02:33:44,,,,,,,,,,19.6612492,9.0625,999.0,957.775024,14.3374996,,,24.8,0.0,13.9,,,,,,0.0
2025-10-27 02:33:45+00:00,2025-10-27 02:33:45,20.0,20.0,20.0,20.0,20.0,13.016194169768953,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,8.99062538,998.0,957.450012,14.2375002,,,24.8,0.0,13.9,,,,,,0.0
2025-10-27 02:33:46+00:00,2025-10-27 02:33:46,,,,,,,,,,19.6612492,8.99062538,998.0,956.71875,14.1875,,,24.8,0.0,13.9,,,,,,0.0
2025-10-27 02:33:48+00:00,2025-10-27 02:33:48,,,,,,,,,,19.6612492,9.0390625,998.0,956.71875,14.1875,,,24.8,0.0,13.9,,,,,,0.0
2025-10-27 02:33:49+00:00,2025-10-27 02:33:49,,,,,,,,,,19.6612492,9.0390625,998.0,956.71875,13.9375,,,24.8,0.0,13.9,,,,,,0.0
2025-10-27 02:33:50+00:00,2025-10-27 02:33:50,20.0,20.0,20.0,20.0,20.0,12.430611262814363,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,9.16718769,999.0,955.418762,13.9375,,,24.8,0.0,13.9,,,,,,0.0
