time,_time_gateway,ACT_SNR_PMP_BO_0,ACT_SNR_PMP_BO_1,ACT_SNR_PMP_BO_2,ACT_SNR_PMP_BO_3,ACT_SNR_PMP_BO_4,SNR_NOX_PRED,SNR_STATUS_CODE,SNR_STAGE,SNR_MESSAGE,SNR_PMP_UW_S_1,BR1_EO_O2_A,ICF_CCS_FG_T_1,ICF_SCS_FG_T_1,ICF_TMS_NOX_A,ACC_SNR_AI_1A,ACT_STATUS,NOX_30m_Value,NOX_EQ_Status,NOX_Value,SNR_EQ_UW_F_1,ACT_SNR_PMP_UW_S,SNR_EQ_UW_F_1_1,SNR_EQ_DW_F_1,SNR_EQ_UW_F_2
2025-10-02 01:58:56+00:00,2025-10-02 01:58:56,,,,,,,,,,42.8624992,11.9468746,1063.27502,961.875,31.5874996,1.0,,24.57,0.0,11.17,34.2562485,,34.2562485,0.0,250.574997
2025-10-02 01:58:57+00:00,2025-10-02 01:58:57,,,,,,,,,,40.8112488,11.9468746,1063.27502,961.875,31.5874996,1.0,,24.57,0.0,11.17,34.2562485,,34.2562485,0.0,250.574997
2025-10-02 01:58:58+00:00,2025-10-02 01:58:58,,,,,,,,,,40.7887497,11.9812498,1062.82495,961.275024,31.5874996,1.0,,24.57,0.0,11.17,32.8125,,32.8125,0.0,252.225006
2025-10-02 01:58:59+00:00,2025-10-02 01:58:59,,,,,,,,,,40.7887497,11.9812498,1062.59998,960.900024,30.75,1.0,,24.57,0.0,11.17,31.7531242,,31.7531242,0.0,252.225006
2025-10-02 01:59:00+00:00,2025-10-02 01:59:00,39.0,39.0,39.0,39.0,39.0,18.760819470007622,100.0,BO_ONLY,BO 모델 결과만 사용,40.7887497,12.0109377,1062.15002,960.299988,30.7625008,1.0,0.0,24.57,0.0,11.17,31.1437492,,31.1437492,0.0,252.300003
2025-10-02 01:59:01+00:00,2025-10-02 01:59:01,,,,,,,,,,40.7887497,12.0296879,1061.69995,959.775024,30.75,1.0,,24.57,0.0,11.17,29.9343758,,29.9343758,0.0,252.524994
2025-10-02 01:59:02+00:00,2025-10-02 01:59:02,,,,,,,,,,39.9225006,12.0484371,1061.09998,959.400024,30.75,1.0,,24.57,0.0,11.17,29.0718746,,29.0718746,0.0,253.725006
2025-10-02 01:59:03+00:00,2025-10-02 01:59:03,,,,,,,,,,39.7425003,12.0671873,1060.72498,958.424988,28.8125,1.0,,24.57,0.0,11.17,27.5812492,,27.5812492,0.0,256.575012
2025-10-02 01:59:04+00:00,2025-10-02 01:59:04,,,,,,,,,,39.7125015,12.0671873,1060.72498,958.049988,28.8125,1.0,,24.57,0.0,11.17,26.9249992,,26.9249992,0.0,258.075012
2025-10-02 01:59:05+00:00,2025-10-02 01:59:05,39.0,39.0,39.0,39.0,39.0,18.782458389462896,100.0,BO_ONLY,BO 모델 결과만 사용,39.7125015,12.0671873,1060.42505,958.049988,28.8125,1.0,,24.57,0.0,11.17,26.9249992,,26.9249992,0.0,258.075012
2025-10-02 01:59:06+00:00,2025-10-02 01:59:06,,,,,,,,,,39.7162514,12.0921879,1059.97498,957.450012,28.8250008,1.0,,24.57,0.0,11.17,26.3531246,,26.3531246,0.0,258.075012
2025-10-02 01:59:07+00:00,2025-10-02 01:59:07,,,,,,,,,,39.7312508,12.0921879,1059.67505,957.0,28.8125,1.0,,24.57,0.0,11.17,25.96875,,25.96875,0.0,258.075012
2025-10-02 01:59:08+00:00,2025-10-02 01:59:08,,,,,,,,,,39.7162514,12.1187496,1059.22498,956.474976,28.8125,1.0,,24.57,0.0,11.17,25.4156246,,25.4156246,0.0,258.149994
2025-10-02 01:59:09+00:00,2025-10-02 01:59:09,,,,,,,,,,39.7275009,12.15625,1058.47498,956.099976,27.5499992,1.0,,24.57,0.0,11.17,25.0593758,,25.0593758,0.0,258.149994
2025-10-02 01:59:10+00:00,2025-10-02 01:59:10,39.0,39.0,39.0,39.0,39.0,14.725843761299481,100.0,BO_ONLY,BO 모델 결과만 사용,39.7275009,12.1953125,1058.25,955.125,27.5499992,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,258.075012
2025-10-02 01:59:11+00:00,2025-10-02 01:59:11,,,,,,,,,,39.7275009,12.1953125,1058.25,954.450012,27.5625,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,258.075012
2025-10-02 01:59:12+00:00,2025-10-02 01:59:12,,,,,,,,,,39.7275009,12.2328129,1057.72498,954.450012,27.5625,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,258.075012
2025-10-02 01:59:13+00:00,2025-10-02 01:59:13,,,,,,,,,,39.7200012,12.2328129,1057.42505,954.150024,27.5125008,1.0,,24.57,0.0,11.17,24.6749992,,24.6749992,0.0,258.149994
2025-10-02 01:59:14+00:00,2025-10-02 01:59:14,,,,,,,,,,39.7237511,12.2593746,1057.05005,953.549988,25.7000008,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,258.149994
2025-10-02 01:59:15+00:00,2025-10-02 01:59:15,39.0,39.0,39.0,39.0,39.0,13.493885092066568,100.0,BO_ONLY,BO 모델 결과만 사용,39.7200012,12.2593746,1056.75,953.174988,25.7000008,1.0,0.0,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,258.075012
2025-10-02 01:59:16+00:00,2025-10-02 01:59:16,,,,,,,,,,39.7200012,12.2703123,1055.92505,952.5,25.7000008,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,258.149994
2025-10-02 01:59:17+00:00,2025-10-02 01:59:17,,,,,,,,,,39.7162514,12.2703123,1055.47498,951.525024,25.7000008,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,258.149994
2025-10-02 01:59:18+00:00,2025-10-02 01:59:18,,,,,,,,,,39.7275009,12.2640629,1055.17505,951.075012,25.875,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,258.0
2025-10-02 01:59:19+00:00,2025-10-02 01:59:19,,,,,,,,,,39.7275009,12.2640629,1055.17505,951.075012,25.875,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,258.0
2025-10-02 01:59:20+00:00,2025-10-02 01:59:20,39.0,39.0,39.0,39.0,39.0,12.857371815879107,100.0,BO_ONLY,BO 모델 결과만 사용,39.7275009,12.2640629,1054.72498,950.474976,25.875,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,258.149994
2025-10-02 01:59:21+00:00,2025-10-02 01:59:21,,,,,,,,,,39.7200012,12.2640629,1054.42505,950.099976,25.875,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,258.149994
2025-10-02 01:59:22+00:00,2025-10-02 01:59:22,,,,,,,,,,39.7162514,12.2749996,1053.90002,949.5,25.875,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,258.149994
2025-10-02 01:59:23+00:00,2025-10-02 01:59:23,,,,,,,,,,39.7162514,12.2843752,1053.15002,948.450012,24.1749992,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,259.424988
2025-10-02 01:59:24+00:00,2025-10-02 01:59:24,,,,,,,,,,39.7125015,12.2984371,1052.84998,948.150024,24.1749992,1.0,,24.57,0.0,11.17,24.6749992,,24.6749992,0.0,259.725006
2025-10-02 01:59:25+00:00,2025-10-02 01:59:25,39.0,39.0,39.0,39.0,39.0,12.603390980100906,100.0,BO_ONLY,BO 모델 결과만 사용,39.7200012,12.2984371,1052.84998,948.150024,24.1749992,1.0,,24.57,0.0,11.17,24.6749992,,24.6749992,0.0,259.725006
2025-10-02 01:59:26+00:00,2025-10-02 01:59:26,,,,,,,,,,39.7087517,12.2984371,1052.40002,947.474976,24.1749992,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,261.0
2025-10-02 01:59:27+00:00,2025-10-02 01:59:27,,,,,,,,,,39.7087517,12.3203125,1052.09998,947.099976,24.1749992,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,261.375
2025-10-02 01:59:28+00:00,2025-10-02 01:59:28,,,,,,,,,,39.7162514,12.3515625,1051.57495,946.5,24.1749992,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,261.149994
2025-10-02 01:59:29+00:00,2025-10-02 01:59:29,,,,,,,,,,39.7162514,12.3515625,1051.27502,946.049988,22.4874992,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,261.375
2025-10-02 01:59:30+00:00,2025-10-02 01:59:30,39.0,39.0,39.0,39.0,39.0,13.599606844979913,100.0,BO_ONLY,BO 모델 결과만 사용,39.7200012,12.390625,1050.52502,945.450012,22.4874992,1.0,2.0,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,261.375
2025-10-02 01:59:31+00:00,2025-10-02 01:59:31,,,,,,,,,,39.7087517,12.4281254,1050.0,944.474976,22.4874992,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,261.450012
2025-10-02 01:59:32+00:00,2025-10-02 01:59:32,,,,,,,,,,39.7162514,12.4281254,1050.0,944.474976,22.4874992,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,261.450012
2025-10-02 01:59:33+00:00,2025-10-02 01:59:33,,,,,,,,,,39.7162514,12.4562502,1049.55005,943.875,22.4500008,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,262.950012
2025-10-02 01:59:34+00:00,2025-10-02 01:59:34,,,,,,,,,,39.7162514,12.4562502,1049.25,943.424988,21.3875008,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,262.875
2025-10-02 01:59:35+00:00,2025-10-02 01:59:35,39.0,39.0,39.0,39.0,39.0,11.723624886965933,100.0,BO_ONLY,BO 모델 결과만 사용,39.7125015,12.4765625,1048.94995,943.049988,21.3875008,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,262.875
2025-10-02 01:59:36+00:00,2025-10-02 01:59:36,,,,,,,,,,39.7237511,12.4921875,1048.42505,942.450012,21.3875008,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.299988
2025-10-02 01:59:37+00:00,2025-10-02 01:59:37,,,,,,,,,,39.7125015,12.4968748,1047.67505,942.150024,21.375,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.375
2025-10-02 01:59:38+00:00,2025-10-02 01:59:38,,,,,,,,,,39.7200012,12.4968748,1047.375,941.174988,19.875,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.299988
2025-10-02 01:59:39+00:00,2025-10-02 01:59:39,,,,,,,,,,39.7200012,12.4968748,1047.375,941.174988,19.875,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.299988
2025-10-02 01:59:40+00:00,2025-10-02 01:59:40,39.0,39.0,39.0,39.0,39.0,10.341281816420729,100.0,BO_ONLY,BO 모델 결과만 사용,39.7200012,12.5031252,1046.92505,940.575012,19.875,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.149994
2025-10-02 01:59:41+00:00,2025-10-02 01:59:41,,,,,,,,,,39.7162514,12.5046873,1046.47498,940.049988,19.875,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,263.174988
2025-10-02 01:59:42+00:00,2025-10-02 01:59:42,,,,,,,,,,39.7162514,12.5046873,1046.17505,939.599976,19.875,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.375
2025-10-02 01:59:43+00:00,2025-10-02 01:59:43,,,,,,,,,,39.7125015,12.5,1045.875,939.299988,19.8374996,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.299988
2025-10-02 01:59:44+00:00,2025-10-02 01:59:44,,,,,,,,,,39.7200012,12.4828129,1045.19995,938.700012,18.6875,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.299988
2025-10-02 01:59:45+00:00,2025-10-02 01:59:45,39.0,39.0,39.0,39.0,39.0,9.616942282725962,100.0,BO_ONLY,BO 모델 결과만 사용,39.7237511,12.4828129,1045.19995,937.875,18.6875,1.0,2.0,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.299988
2025-10-02 01:59:46+00:00,2025-10-02 01:59:46,,,,,,,,,,39.7162514,12.4546871,1044.75,937.875,18.6875,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.299988
2025-10-02 01:59:47+00:00,2025-10-02 01:59:47,,,,,,,,,,39.7125015,12.4546871,1044.44995,937.5,18.6875,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.375
2025-10-02 01:59:48+00:00,2025-10-02 01:59:48,,,,,,,,,,39.6974983,12.421875,1044.0,936.974976,18.6875,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.299988
2025-10-02 01:59:49+00:00,2025-10-02 01:59:49,,,,,,,,,,39.7162514,12.3718748,1043.77502,936.674988,18.4375,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.375
2025-10-02 01:59:50+00:00,2025-10-02 01:59:50,39.0,39.0,39.0,39.0,39.0,8.76210027066721,100.0,BO_ONLY,BO 모델 결과만 사용,39.7162514,12.3718748,1043.32495,936.150024,18.4375,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.375
2025-10-02 01:59:51+00:00,2025-10-02 01:59:51,,,,,,,,,,39.7200012,12.2078123,1042.65002,935.849976,18.4375,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.299988
2025-10-02 01:59:52+00:00,2025-10-02 01:59:52,,,,,,,,,,39.7237511,12.2078123,1042.65002,935.025024,18.4125004,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.375
2025-10-02 01:59:53+00:00,2025-10-02 01:59:53,,,,,,,,,,39.7162514,12.2078123,1042.34998,935.025024,18.4125004,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.375
2025-10-02 01:59:54+00:00,2025-10-02 01:59:54,,,,,,,,,,39.7162514,12.078125,1041.97498,934.575012,17.6749992,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.375
2025-10-02 01:59:55+00:00,2025-10-02 01:59:55,39.0,39.0,39.0,39.0,39.0,9.453495578809394,100.0,BO_ONLY,BO 모델 결과만 사용,39.7087517,12.078125,1041.75,934.275024,17.6749992,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.375
2025-10-02 01:59:56+00:00,2025-10-02 01:59:56,,,,,,,,,,39.7125015,11.9281254,1041.375,933.825012,17.6749992,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.299988
2025-10-02 01:59:57+00:00,2025-10-02 01:59:57,,,,,,,,,,39.7125015,11.765625,1041.07495,933.525024,17.6749992,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.375
2025-10-02 01:59:58+00:00,2025-10-02 01:59:58,,,,,,,,,,39.7125015,11.5984373,1040.47498,933.150024,17.6749992,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,264.375
2025-10-02 01:59:59+00:00,2025-10-02 01:59:59,,,,,,,,,,39.7087517,11.5984373,1040.47498,932.549988,16.5,1.0,,24.57,0.0,11.17,24.6937504,,24.6937504,0.0,264.299988
2025-10-02 02:00:00+00:00,2025-10-02 02:00:00,39.0,39.0,39.0,39.0,39.0,10.490871684752745,100.0,BO_ONLY,BO 모델 결과만 사용,39.7087517,11.4156246,1040.17505,932.549988,16.5,1.0,2.0,24.57,0.0,11.17,24.6937504,,24.6937504,0.0,264.299988
2025-10-02 02:00:01+00:00,2025-10-02 02:00:01,,,,,,,,,,39.7200012,11.4156246,1039.94995,932.25,16.5,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,262.875
2025-10-02 02:00:02+00:00,2025-10-02 02:00:02,,,,,,,,,,39.7162514,11.234375,1039.57495,931.950012,16.5,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,262.875
2025-10-02 02:00:03+00:00,2025-10-02 02:00:03,,,,,,,,,,39.7200012,11.234375,1039.42505,931.724976,16.5,1.0,,24.57,0.0,11.17,24.6937504,,24.6937504,0.0,262.875
2025-10-02 02:00:04+00:00,2025-10-02 02:00:04,,,,,,,,,,39.7162514,11.0531254,1039.05005,931.424988,15.6499996,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,262.350006
2025-10-02 02:00:05+00:00,2025-10-02 02:00:05,39.0,39.0,39.0,39.0,39.0,9.473853386578293,100.0,BO_ONLY,BO 모델 결과만 사용,39.7162514,10.8656254,1038.59998,931.275024,15.6499996,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,261.450012
2025-10-02 02:00:06+00:00,2025-10-02 02:00:06,,,,,,,,,,39.7200012,10.8656254,1038.59998,930.974976,15.6625004,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,261.375
2025-10-02 02:00:07+00:00,2025-10-02 02:00:07,,,,,,,,,,39.7200012,10.6703129,1038.44995,930.900024,15.6625004,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,261.225006
2025-10-02 02:00:08+00:00,2025-10-02 02:00:08,,,,,,,,,,39.7125015,10.4640627,1038.15002,930.674988,15.6499996,1.0,,24.57,0.0,11.17,24.6937504,,24.6937504,0.0,261.075012
2025-10-02 02:00:09+00:00,2025-10-02 02:00:09,,,,,,,,,,39.7200012,10.4640627,1038.0,930.525024,14.6499996,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,262.5
2025-10-02 02:00:10+00:00,2025-10-02 02:00:10,39.0,39.0,39.0,39.0,39.0,7.974486369004281,100.0,BO_ONLY,BO 모델 결과만 사용,39.7125015,10.2437496,1037.77502,930.299988,14.6499996,1.0,,24.57,0.0,11.17,24.6749992,,24.6749992,0.0,262.950012
2025-10-02 02:00:11+00:00,2025-10-02 02:00:11,,,,,,,,,,39.7125015,10.2437496,1037.625,930.224976,14.6499996,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,262.875
2025-10-02 02:00:12+00:00,2025-10-02 02:00:12,,,,,,,,,,39.7012482,9.7734375,1037.25,930.0,14.6499996,1.0,,24.57,0.0,11.17,24.6937504,,24.6937504,0.0,262.799988
2025-10-02 02:00:13+00:00,2025-10-02 02:00:13,,,,,,,,,,39.7200012,9.7734375,1037.25,930.0,14.6499996,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,262.875
2025-10-02 02:00:14+00:00,2025-10-02 02:00:14,,,,,,,,,,39.7200012,9.7734375,1037.02502,929.849976,14.4875002,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,262.875
2025-10-02 02:00:15+00:00,2025-10-02 02:00:15,38.0,38.0,38.0,38.0,38.0,7.140755528696114,100.0,BO_ONLY,BO 모델 결과만 사용,39.7125015,9.50625038,1036.94995,929.775024,14.4750004,1.0,2.0,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,262.875
2025-10-02 02:00:16+00:00,2025-10-02 02:00:16,,,,,,,,,,39.7125015,9.25156212,1036.72498,929.775024,14.4875002,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,261.299988
2025-10-02 02:00:17+00:00,2025-10-02 02:00:17,,,,,,,,,,39.6187515,9.25156212,1036.65002,929.775024,14.4875002,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,261.450012
2025-10-02 02:00:18+00:00,2025-10-02 02:00:18,,,,,,,,,,38.6399994,9.0234375,1036.5,929.775024,14.4750004,1.0,,24.57,0.0,11.17,24.6843758,,24.6843758,0.0,261.450012
2025-10-02 02:00:19+00:00,2025-10-02 02:00:19,,,,,,,,,,38.6212502,8.79218769,1036.27502,929.849976,14.3874998,1.0,,24.57,0.0,11.17,24.515625,,24.515625,0.0,261.225006
2025-10-02 02:00:20+00:00,2025-10-02 02:00:20,39.0,38.0,39.0,39.0,39.0,8.062426553276792,207.0,BO_O2,O2 규칙 적용: 9.3% (9.0~10.0%),38.6212502,8.79218769,1036.27502,930.0,14.3874998,1.0,,24.57,0.0,11.17,23.9343758,,23.9343758,0.0,261.375
2025-10-02 02:00:21+00:00,2025-10-02 02:00:21,,,,,,,,,,38.6100006,8.55781269,1036.27502,930.0,14.3874998,1.0,,24.57,0.0,11.17,23.9343758,,23.9343758,0.0,261.375
2025-10-02 02:00:22+00:00,2025-10-02 02:00:22,,,,,,,,,,38.8312492,8.55781269,1036.125,930.150024,14.3874998,1.0,,24.57,0.0,11.17,23.8968754,,23.8968754,0.0,261.225006
2025-10-02 02:00:23+00:00,2025-10-02 02:00:23,,,,,,,,,,39.6787491,8.328125,1036.125,930.299988,14.3874998,1.0,,24.57,0.0,11.17,23.6437492,,23.6437492,0.0,261.225006
2025-10-02 02:00:24+00:00,2025-10-02 02:00:24,,,,,,,,,,39.6862488,8.10468769,1036.05005,930.450012,13.875,1.0,,24.57,0.0,11.17,23.1749992,,23.1749992,0.0,262.799988
2025-10-02 02:00:25+00:00,2025-10-02 02:00:25,43.720624900000004,45.0,44.0,44.0,44.0,8.667381322111789,206.0,BO_O2,O2 규칙 적용: 8.6% (8.0~9.0%),39.7162514,8.10468769,1036.05005,930.599976,13.875,1.0,,24.57,0.0,11.17,23.1749992,,23.1749992,0.0,261.375
2025-10-02 02:00:26+00:00,2025-10-02 02:00:26,,,,,,,,,,39.7125015,7.88593769,1036.05005,931.049988,13.875,1.0,,24.57,0.0,11.17,23.1749992,,23.1749992,0.0,261.375
2025-10-02 02:00:27+00:00,2025-10-02 02:00:27,,,,,,,,,,42.1612511,7.88593769,1036.05005,931.349976,13.875,1.0,,24.57,0.0,11.17,23.5874996,,23.5874996,0.0,259.649994
2025-10-02 02:00:28+00:00,2025-10-02 02:00:28,,,,,,,,,,44.9099998,7.6656251,1035.97498,931.349976,13.875,1.0,,24.57,0.0,11.17,23.5874996,,23.5874996,0.0,259.649994
2025-10-02 02:00:29+00:00,2025-10-02 02:00:29,,,,,,,,,,44.9099998,7.43281269,1036.05005,931.575012,13.1125002,1.0,,24.57,0.0,11.17,23.90625,,23.90625,0.0,258.149994
2025-10-02 02:00:30+00:00,2025-10-02 02:00:30,45.9368763,46.0,46.0,46.0,46.0,11.644335952310595,100.0,BO_ONLY,BO 모델 결과만 사용,44.9249992,7.43281269,1036.05005,931.950012,13.1125002,1.0,2.0,24.57,0.0,11.17,24.796875,,24.796875,0.0,258.075012
2025-10-02 02:00:31+00:00,2025-10-02 02:00:31,,,,,,,,,,44.9212494,7.2015624,1036.05005,932.25,13.1125002,1.0,,25.02,0.0,11.17,26.953125,,26.953125,0.0,256.125
2025-10-02 02:00:32+00:00,2025-10-02 02:00:32,,,,,,,,,,46.2037506,6.9765625,1036.125,932.625,13.1125002,1.0,,25.02,0.0,11.17,29.2124996,,29.2124996,0.0,254.024994
2025-10-02 02:00:33+00:00,2025-10-02 02:00:33,,,,,,,,,,46.9425011,6.74687481,1036.19995,932.924988,13.1000004,1.0,,25.02,0.0,11.17,30.9937496,,30.9937496,0.0,252.824997
2025-10-02 02:00:34+00:00,2025-10-02 02:00:34,,,,,,,,,,46.9537506,6.74687481,1036.19995,933.450012,12.7749996,1.0,,25.02,0.0,11.17,32.15625,,32.15625,0.0,252.300003
2025-10-02 02:00:35+00:00,2025-10-02 02:00:35,46.0,47.0,46.0,46.0,46.0,10.27125789183129,205.0,BO_O2,O2 규칙 적용: 7.1% (7.0~8.0%),46.9537506,6.74687481,1036.27502,933.75,12.7749996,1.0,,25.02,0.0,11.17,33.421875,,33.421875,0.0,252.300003
2025-10-02 02:00:36+00:00,2025-10-02 02:00:36,,,,,,,,,,46.9724998,6.51875019,1036.34998,934.349976,12.7875004,1.0,,25.02,0.0,11.17,34.6312485,,34.6312485,0.0,250.800003
2025-10-02 02:00:37+00:00,2025-10-02 02:00:37,,,,,,,,,,46.96875,6.30156231,1036.42505,934.724976,12.7749996,1.0,,25.02,0.0,11.17,35.484375,,35.484375,0.0,249.375
2025-10-02 02:00:38+00:00,2025-10-02 02:00:38,,,,,,,,,,46.96875,6.30156231,1036.57495,935.325012,12.7749996,1.0,,25.02,0.0,11.17,36.3187485,,36.3187485,0.0,249.300003
2025-10-02 02:00:39+00:00,2025-10-02 02:00:39,,,,,,,,,,46.9762497,6.109375,1036.57495,935.775024,12.3625002,1.0,,25.02,0.0,11.17,36.7312508,,36.7312508,0.0,247.800003
2025-10-02 02:00:40+00:00,2025-10-02 02:00:40,49.0,53.0,49.0,49.0,49.0,9.231409362192444,204.0,BO_O2,O2 규칙 적용: 6.4% (6.0~7.0%),46.9724998,5.9312501,1036.72498,936.450012,12.3625002,1.0,,25.02,0.0,11.17,37.171875,,37.171875,0.0,247.800003
2025-10-02 02:00:41+00:00,2025-10-02 02:00:41,,,,,,,,,,46.9650002,5.9312501,1036.80005,936.900024,12.3625002,1.0,,25.02,0.0,11.17,37.359375,,37.359375,0.0,247.800003
2025-10-02 02:00:42+00:00,2025-10-02 02:00:42,,,,,,,,,,49.6912498,5.77031231,1036.94995,937.575012,12.3625002,1.0,,25.02,0.0,11.17,37.359375,,37.359375,0.0,247.800003
2025-10-02 02:00:43+00:00,2025-10-02 02:00:43,,,,,,,,,,50.1337509,5.77031231,1037.09998,938.099976,12.3625002,1.0,,25.02,0.0,11.17,37.3499985,,37.3499985,0.0,246.375
2025-10-02 02:00:44+00:00,2025-10-02 02:00:44,,,,,,,,,,50.1487503,5.62812519,1037.25,938.849976,12.4499998,1.0,,25.02,0.0,11.17,37.828125,,37.828125,0.0,246.375
2025-10-02 02:00:45+00:00,2025-10-02 02:00:45,53.0,53.0,53.0,53.0,53.0,9.21061274192127,100.0,BO_ONLY,BO 모델 결과만 사용,50.1525002,5.4906249,1037.40002,939.375,12.4375,1.0,2.0,25.02,0.0,11.17,38.625,,38.625,0.0,246.074997
2025-10-02 02:00:46+00:00,2025-10-02 02:00:46,,,,,,,,,,50.1637497,5.4906249,1037.625,940.200012,12.4499998,1.0,,25.02,0.0,11.17,39.8343735,,39.8343735,0.0,243.675003
2025-10-02 02:00:47+00:00,2025-10-02 02:00:47,,,,,,,,,,51.3525009,5.3359375,1037.69995,940.724976,12.4499998,1.0,,25.02,0.0,11.17,41.0437508,,41.0437508,0.0,241.725006
2025-10-02 02:00:48+00:00,2025-10-02 02:00:48,,,,,,,,,,54.3562508,5.16718769,1037.84998,941.625,12.4499998,1.0,,25.02,0.0,11.17,41.8499985,,41.8499985,0.0,240.149994
2025-10-02 02:00:49+00:00,2025-10-02 02:00:49,,,,,,,,,,54.3675003,5.16718769,1038.15002,942.525024,12.4499998,1.0,,25.02,0.0,11.17,42.6375008,,42.6375008,0.0,240.149994
2025-10-02 02:00:50+00:00,2025-10-02 02:00:50,52.0,52.0,52.0,52.0,52.0,11.908716320941183,100.0,BO_ONLY,BO 모델 결과만 사용,54.3675003,4.9937501,1038.30005,943.125,12.4499998,1.0,,25.02,0.0,11.17,44.2312508,,44.2312508,0.0,238.725006
2025-10-02 02:00:51+00:00,2025-10-02 02:00:51,,,,,,,,,,54.3862495,4.9937501,1038.52502,944.099976,12.4499998,1.0,,25.02,0.0,11.17,46.1343765,,46.1343765,0.0,237.225006
2025-10-02 02:00:52+00:00,2025-10-02 02:00:52,,,,,,,,,,54.3712502,4.8265624,1038.75,944.775024,12.4499998,1.0,,25.02,0.0,11.17,47.6531258,,47.6531258,0.0,235.350006
2025-10-02 02:00:53+00:00,2025-10-02 02:00:53,,,,,,,,,,53.3549995,4.67656231,1038.97498,945.75,12.4499998,1.0,,25.02,0.0,11.17,48.5343742,,48.5343742,0.0,234.300003
2025-10-02 02:00:54+00:00,2025-10-02 02:00:54,,,,,,,,,,53.3250008,4.67656231,1039.125,946.424988,12.6125002,1.0,,25.02,0.0,11.17,49.2562485,,49.2562485,0.0,234.300003
