time,_time_gateway,ACT_SNR_PMP_BO_0,ACT_SNR_PMP_BO_1,ACT_SNR_PMP_BO_2,ACT_SNR_PMP_BO_3,ACT_SNR_PMP_BO_4,SNR_NOX_PRED,SNR_STATUS_CODE,SNR_STAGE,SNR_MESSAGE,SNR_PMP_UW_S_1,BR1_EO_O2_A,ICF_CCS_FG_T_1,ICF_SCS_FG_T_1,ICF_TMS_NOX_A,ACC_SNR_AI_1A,ACT_STATUS
2025-09-17 01:24:03+00:00,2025-09-17 01:24:03,,,,,,,,,,38.6100006,13.75,1044.0,966.299988,34.5374985,1.0,
2025-09-17 01:24:04+00:00,2025-09-17 01:24:04,,,,,,,,,,38.5987511,13.7906246,1043.625,966.224976,34.5499992,1.0,
2025-09-17 01:24:05+00:00,2025-09-17 01:24:05,38.0,22.0,38.0,38.0,38.0,22.46661051042687,210,BO_O2,O2 규칙 적용: 13.7% (>12.0%),38.6100006,13.8296871,1043.02502,966.224976,34.5374985,1.0,
2025-09-17 01:24:06+00:00,2025-09-17 01:24:06,,,,,,,,,,38.6100006,13.8296871,1042.72498,966.150024,34.5374985,1.0,
2025-09-17 01:24:07+00:00,2025-09-17 01:24:07,,,,,,,,,,38.625,13.8671875,1042.125,966.0,34.5374985,1.0,
2025-09-17 01:24:08+00:00,2025-09-17 01:24:08,,,,,,,,,,38.6287498,13.8671875,1041.75,965.924988,33.1124992,1.0,
2025-09-17 01:24:09+00:00,2025-09-17 01:24:09,,,,,,,,,,38.6137505,13.9093752,1041.15002,965.849976,33.0999985,1.0,
2025-09-17 01:24:10+00:00,2025-09-17 01:24:10,38.0,22.0,38.0,38.0,38.0,21.97736459913608,210,BO_O2,O2 규칙 적용: 13.9% (>12.0%),38.6175003,13.9499998,1040.77502,965.775024,33.1124992,1.0,
2025-09-17 01:24:11+00:00,2025-09-17 01:24:11,,,,,,,,,,38.625,13.9499998,1040.25,965.625,33.1124992,1.0,
2025-09-17 01:24:12+00:00,2025-09-17 01:24:12,,,,,,,,,,38.6137505,13.9953127,1039.875,965.549988,32.8250008,1.0,
2025-09-17 01:24:13+00:00,2025-09-17 01:24:13,,,,,,,,,,38.6025009,14.0421877,1039.27502,965.400024,31.1625004,1.0,
2025-09-17 01:24:14+00:00,2025-09-17 01:24:14,,,,,,,,,,38.6100006,14.0421877,1038.90002,965.400024,31.1749992,1.0,
2025-09-17 01:24:15+00:00,2025-09-17 01:24:15,38.0,22.0,38.0,38.0,38.0,17.5325123208729,210,BO_O2,O2 규칙 적용: 14.0% (>12.0%),38.6137505,14.09375,1038.30005,965.25,31.1749992,1.0,1.0
2025-09-17 01:24:16+00:00,2025-09-17 01:24:16,,,,,,,,,,38.6137505,14.09375,1037.84998,965.174988,31.1749992,1.0,
2025-09-17 01:24:17+00:00,2025-09-17 01:24:17,,,,,,,,,,38.6137505,14.1421871,1037.32495,965.025024,31.1625004,1.0,
2025-09-17 01:24:18+00:00,2025-09-17 01:24:18,,,,,,,,,,38.6062508,14.1859379,1036.94995,964.950012,29.5625,1.0,
2025-09-17 01:24:19+00:00,2025-09-17 01:24:19,,,,,,,,,,38.6062508,14.1859379,1036.34998,964.875,29.5625,1.0,
2025-09-17 01:24:20+00:00,2025-09-17 01:24:20,38.0,22.0,38.0,38.0,38.0,14.929413078095472,210,BO_O2,O2 규칙 적용: 14.1% (>12.0%),38.6175003,14.2281246,1035.75,964.724976,29.5625,1.0,
2025-09-17 01:24:21+00:00,2025-09-17 01:24:21,,,,,,,,,,38.6062508,14.2703123,1035.375,964.650024,29.5750008,1.0,
2025-09-17 01:24:22+00:00,2025-09-17 01:24:22,,,,,,,,,,38.6062508,14.2703123,1035.0,964.575012,29.3500004,1.0,
2025-09-17 01:24:23+00:00,2025-09-17 01:24:23,,,,,,,,,,38.6100006,14.3156252,1034.40002,964.424988,28.0625,1.0,
2025-09-17 01:24:24+00:00,2025-09-17 01:24:24,,,,,,,,,,38.6137505,14.3156252,1034.02502,964.349976,28.0625,1.0,
2025-09-17 01:24:25+00:00,2025-09-17 01:24:25,38.0,22.0,38.0,38.0,38.0,13.037132217934001,210,BO_O2,O2 규칙 적용: 14.3% (>12.0%),38.6399994,14.3578129,1033.42505,964.200012,28.0625,1.0,
2025-09-17 01:24:26+00:00,2025-09-17 01:24:26,,,,,,,,,,38.6062508,14.3984375,1033.05005,964.125,28.0625,1.0,
2025-09-17 01:24:27+00:00,2025-09-17 01:24:27,,,,,,,,,,38.6212502,14.3984375,1032.44995,963.974976,28.0625,1.0,
2025-09-17 01:24:28+00:00,2025-09-17 01:24:28,,,,,,,,,,38.6100006,14.4312496,1032.07495,963.900024,28.0625,1.0,
2025-09-17 01:24:29+00:00,2025-09-17 01:24:29,,,,,,,,,,38.6100006,14.453125,1031.47498,963.75,28.0625,1.0,
2025-09-17 01:24:30+00:00,2025-09-17 01:24:30,38.0,22.0,38.0,38.0,38.0,12.688446307959865,210,BO_O2,O2 규칙 적용: 14.4% (>12.0%),38.6025009,14.453125,1031.02502,963.674988,28.0625,1.0,1.0
2025-09-17 01:24:31+00:00,2025-09-17 01:24:31,,,,,,,,,,38.6137505,14.46875,1030.5,963.525024,28.0625,1.0,
2025-09-17 01:24:32+00:00,2025-09-17 01:24:32,,,,,,,,,,38.6062508,14.46875,1029.90002,963.375,27.7625008,1.0,
2025-09-17 01:24:33+00:00,2025-09-17 01:24:33,,,,,,,,,,38.6025009,14.4828129,1029.52502,963.299988,26.0375004,1.0,
2025-09-17 01:24:34+00:00,2025-09-17 01:24:34,,,,,,,,,,38.6100006,14.5031252,1029.07495,963.150024,26.0375004,1.0,
2025-09-17 01:24:35+00:00,2025-09-17 01:24:35,38.0,22.0,38.0,38.0,38.0,10.970398472852361,210,BO_O2,O2 규칙 적용: 14.5% (>12.0%),38.6025009,14.5031252,1028.47498,963.0,26.0375004,1.0,
2025-09-17 01:24:36+00:00,2025-09-17 01:24:36,,,,,,,,,,38.6100006,14.5265627,1028.09998,962.924988,26.0375004,1.0,
2025-09-17 01:24:37+00:00,2025-09-17 01:24:37,,,,,,,,,,38.6100006,14.546875,1027.5,962.775024,26.0375004,1.0,
2025-09-17 01:24:38+00:00,2025-09-17 01:24:38,,,,,,,,,,38.6100006,14.546875,1027.125,962.625,24.3374996,1.0,
2025-09-17 01:24:39+00:00,2025-09-17 01:24:39,,,,,,,,,,38.6175003,14.5640621,1026.52502,962.474976,24.3374996,1.0,
2025-09-17 01:24:40+00:00,2025-09-17 01:24:40,38.0,22.0,38.0,38.0,38.0,11.94109153729784,210,BO_O2,O2 규칙 적용: 14.5% (>12.0%),38.6100006,14.5640621,1026.07495,962.400024,24.3374996,1.0,
2025-09-17 01:24:41+00:00,2025-09-17 01:24:41,,,,,,,,,,38.6100006,14.5890627,1025.55005,962.174988,24.3374996,1.0,
2025-09-17 01:24:42+00:00,2025-09-17 01:24:42,,,,,,,,,,38.6137505,14.6187496,1025.09998,962.099976,24.0625,1.0,
2025-09-17 01:24:43+00:00,2025-09-17 01:24:43,,,,,,,,,,38.6137505,14.6187496,1024.5,961.950012,22.4750004,1.0,
2025-09-17 01:24:44+00:00,2025-09-17 01:24:44,,,,,,,,,,38.6137505,14.6546879,1023.90002,961.799988,22.4874992,1.0,
2025-09-17 01:24:45+00:00,2025-09-17 01:24:45,38.0,22.0,38.0,38.0,38.0,10.669653935925796,210,BO_O2,O2 규칙 적용: 14.6% (>12.0%),38.6137505,14.6890621,1023.52502,961.650024,22.4750004,1.0,1.0
2025-09-17 01:24:46+00:00,2025-09-17 01:24:46,,,,,,,,,,38.625,14.6890621,1022.92499,961.424988,22.4750004,1.0,
2025-09-17 01:24:47+00:00,2025-09-17 01:24:47,,,,,,,,,,38.6025009,14.7203121,1022.47498,961.349976,22.4750004,1.0,
2025-09-17 01:24:48+00:00,2025-09-17 01:24:48,,,,,,,,,,38.6062508,14.7203121,1021.95001,961.200012,20.5375004,1.0,
2025-09-17 01:24:49+00:00,2025-09-17 01:24:49,,,,,,,,,,38.6062508,14.7484379,1021.57501,961.049988,20.5375004,1.0,
2025-09-17 01:24:50+00:00,2025-09-17 01:24:50,38.0,22.0,38.0,38.0,38.0,9.207196947482808,210,BO_O2,O2 규칙 적용: 14.7% (>12.0%),38.6025009,14.7765627,1020.97498,960.900024,20.5375004,1.0,
2025-09-17 01:24:51+00:00,2025-09-17 01:24:51,,,,,,,,,,38.5987511,14.7765627,1020.52502,960.75,20.5375004,1.0,
2025-09-17 01:24:52+00:00,2025-09-17 01:24:52,,,,,,,,,,38.6137505,14.7953129,1019.92499,960.599976,20.2875004,1.0,
2025-09-17 01:24:53+00:00,2025-09-17 01:24:53,,,,,,,,,,38.6175003,14.8156252,1019.54999,960.450012,18.8500004,1.0,
2025-09-17 01:24:54+00:00,2025-09-17 01:24:54,,,,,,,,,,38.6100006,14.8156252,1018.95001,960.224976,18.8500004,1.0,
2025-09-17 01:24:55+00:00,2025-09-17 01:24:55,38.0,22.0,38.0,38.0,38.0,8.482857413788041,210,BO_O2,O2 규칙 적용: 14.8% (>12.0%),38.6137505,14.8374996,1018.57501,960.150024,18.8500004,1.0,
2025-09-17 01:24:56+00:00,2025-09-17 01:24:56,,,,,,,,,,38.6100006,14.8374996,1017.97498,960.0,18.8500004,1.0,
2025-09-17 01:24:57+00:00,2025-09-17 01:24:57,,,,,,,,,,38.6025009,14.8609371,1017.52502,959.775024,18.8500004,1.0,
2025-09-17 01:24:58+00:00,2025-09-17 01:24:58,,,,,,,,,,38.6062508,14.8859377,1016.92499,959.625,18.8500004,1.0,
2025-09-17 01:24:59+00:00,2025-09-17 01:24:59,,,,,,,,,,38.6287498,14.8859377,1016.54999,959.474976,18.8500004,1.0,
2025-09-17 01:25:00+00:00,2025-09-17 01:25:00,38.0,22.0,38.0,38.0,38.0,7.5486740038253295,210,BO_O2,O2 규칙 적용: 14.9% (>12.0%),38.6062508,14.9187498,1016.09998,959.325012,18.8500004,1.0,1.0
2025-09-17 01:25:01+00:00,2025-09-17 01:25:01,,,,,,,,,,38.6062508,14.9484377,1015.5,959.174988,18.8500004,1.0,
2025-09-17 01:25:02+00:00,2025-09-17 01:25:02,,,,,,,,,,38.6137505,14.9484377,1014.90002,958.950012,18.625,1.0,
2025-09-17 01:25:03+00:00,2025-09-17 01:25:03,,,,,,,,,,38.6062508,14.9781246,1014.52502,958.875,17.4249992,1.0,
2025-09-17 01:25:04+00:00,2025-09-17 01:25:04,,,,,,,,,,38.6062508,15.0109377,1013.92499,958.650024,17.4249992,1.0,
2025-09-17 01:25:05+00:00,2025-09-17 01:25:05,38.0,22.0,38.0,38.0,38.0,6.875412338359877,210,BO_O2,O2 규칙 적용: 15.0% (>12.0%),38.6137505,15.0109377,1013.54999,958.5,17.4249992,1.0,
2025-09-17 01:25:06+00:00,2025-09-17 01:25:06,,,,,,,,,,38.6137505,15.0406246,1012.875,958.275024,17.4249992,1.0,
2025-09-17 01:25:07+00:00,2025-09-17 01:25:07,,,,,,,,,,38.6137505,15.0406246,1012.5,958.200012,17.4249992,1.0,
2025-09-17 01:25:08+00:00,2025-09-17 01:25:08,,,,,,,,,,38.6100006,15.0718746,1011.90002,957.974976,15.75,1.0,
2025-09-17 01:25:09+00:00,2025-09-17 01:25:09,,,,,,,,,,38.6100006,15.1000004,1011.52502,957.75,15.7375002,1.0,
2025-09-17 01:25:10+00:00,2025-09-17 01:25:10,38.0,22.0,38.0,38.0,38.0,6.982414260600447,210,BO_O2,O2 규칙 적용: 15.1% (>12.0%),38.6062508,15.1000004,1010.92499,957.599976,15.7375002,1.0,
2025-09-17 01:25:11+00:00,2025-09-17 01:25:11,,,,,,,,,,38.6062508,15.1312504,1010.54999,957.450012,15.7375002,1.0,
2025-09-17 01:25:12+00:00,2025-09-17 01:25:12,,,,,,,,,,38.6100006,15.1312504,1009.95001,957.224976,15.5249996,1.0,
2025-09-17 01:25:13+00:00,2025-09-17 01:25:13,,,,,,,,,,38.6062508,15.1640625,1009.5,957.075012,14.3874998,1.0,
2025-09-17 01:25:14+00:00,2025-09-17 01:25:14,,,,,,,,,,38.6137505,15.1953125,1008.90002,956.849976,14.3874998,1.0,
2025-09-17 01:25:15+00:00,2025-09-17 01:25:15,38.0,22.0,38.0,38.0,38.0,5.319670865768555,210,BO_O2,O2 규칙 적용: 15.1% (>12.0%),38.6062508,15.1953125,1008.52502,956.700012,14.3874998,1.0,1.0
2025-09-17 01:25:16+00:00,2025-09-17 01:25:16,,,,,,,,,,38.6062508,15.2203121,1007.92499,956.474976,14.3874998,1.0,
2025-09-17 01:25:17+00:00,2025-09-17 01:25:17,,,,,,,,,,38.6062508,15.2375002,1007.54999,956.400024,14.3874998,1.0,
2025-09-17 01:25:18+00:00,2025-09-17 01:25:18,,,,,,,,,,38.6137505,15.2375002,1007.17499,956.25,13.2875004,1.0,
2025-09-17 01:25:19+00:00,2025-09-17 01:25:19,,,,,,,,,,38.6100006,15.25,1006.57501,956.025024,13.2875004,1.0,
2025-09-17 01:25:20+00:00,2025-09-17 01:25:20,38.0,22.0,38.0,38.0,38.0,4.31643844117623,210,BO_O2,O2 규칙 적용: 15.2% (>12.0%),38.6025009,15.2609377,1005.97498,955.724976,13.2875004,1.0,
2025-09-17 01:25:21+00:00,2025-09-17 01:25:21,,,,,,,,,,38.6137505,15.2609377,1005.59998,955.575012,13.2875004,1.0,
2025-09-17 01:25:22+00:00,2025-09-17 01:25:22,,,,,,,,,,38.6100006,15.2671871,1005.0,955.424988,13.1750002,1.0,
2025-09-17 01:25:23+00:00,2025-09-17 01:25:23,,,,,,,,,,38.6025009,15.2671871,1004.54999,955.275024,12.3625002,1.0,
2025-09-17 01:25:24+00:00,2025-09-17 01:25:24,,,,,,,,,,38.6062508,15.2703123,1003.95001,955.049988,12.3625002,1.0,
2025-09-17 01:25:25+00:00,2025-09-17 01:25:25,38.0,22.0,38.0,38.0,38.0,3.767022981778698,210,BO_O2,O2 규칙 적용: 15.3% (>12.0%),38.6062508,15.2765627,1003.57501,954.825012,12.3625002,1.0,
2025-09-17 01:25:26+00:00,2025-09-17 01:25:26,,,,,,,,,,38.6100006,15.2765627,1003.20001,954.674988,12.3625002,1.0,
2025-09-17 01:25:27+00:00,2025-09-17 01:25:27,,,,,,,,,,38.6062508,15.2843752,1002.67499,954.450012,12.3625002,1.0,
2025-09-17 01:25:28+00:00,2025-09-17 01:25:28,,,,,,,,,,38.6137505,15.2843752,1002.07501,954.224976,12.3625002,1.0,
2025-09-17 01:25:29+00:00,2025-09-17 01:25:29,,,,,,,,,,38.6025009,15.2859373,1001.625,954.075012,12.3625002,1.0,
2025-09-17 01:25:30+00:00,2025-09-17 01:25:30,38.0,22.0,38.0,38.0,38.0,4.728531763868637,210,BO_O2,O2 규칙 적용: 15.3% (>12.0%),38.6137505,15.2843752,1001.25,953.924988,12.3625002,1.0,1.0
2025-09-17 01:25:31+00:00,2025-09-17 01:25:31,,,,,,,,,,38.6062508,15.2843752,1000.72498,953.700012,12.3625002,1.0,
2025-09-17 01:25:32+00:00,2025-09-17 01:25:32,,,,,,,,,,38.6062508,15.2843752,1000.125,953.474976,12.2250004,1.0,
2025-09-17 01:25:33+00:00,2025-09-17 01:25:33,,,,,,,,,,38.6062508,15.2828121,999.75,953.325012,11.2624998,1.0,
2025-09-17 01:25:34+00:00,2025-09-17 01:25:34,,,,,,,,,,38.6100006,15.2828121,999.150024,953.025024,11.2624998,1.0,
2025-09-17 01:25:35+00:00,2025-09-17 01:25:35,38.0,22.0,38.0,38.0,38.0,5.282211098336707,210,BO_O2,O2 규칙 적용: 15.3% (>12.0%),38.6137505,15.28125,998.775024,952.875,11.2624998,1.0,
2025-09-17 01:25:36+00:00,2025-09-17 01:25:36,,,,,,,,,,38.6137505,15.28125,998.400024,952.724976,11.2624998,1.0,
2025-09-17 01:25:37+00:00,2025-09-17 01:25:37,,,,,,,,,,38.6062508,15.28125,997.875,952.5,11.2624998,1.0,
2025-09-17 01:25:38+00:00,2025-09-17 01:25:38,,,,,,,,,,38.6137505,15.2796879,997.5,952.349976,10.0749998,1.0,
2025-09-17 01:25:39+00:00,2025-09-17 01:25:39,,,,,,,,,,38.6025009,15.2796879,996.900024,952.049988,10.0749998,1.0,
2025-09-17 01:25:40+00:00,2025-09-17 01:25:40,38.0,22.0,38.0,38.0,38.0,5.017360352061901,210,BO_O2,O2 규칙 적용: 15.3% (>12.0%),38.6137505,15.2749996,996.525024,951.900024,10.0749998,1.0,
2025-09-17 01:25:41+00:00,2025-09-17 01:25:41,,,,,,,,,,38.6062508,15.2734375,995.924988,951.674988,10.0749998,1.0,
2025-09-17 01:25:42+00:00,2025-09-17 01:25:42,,,,,,,,,,38.6137505,15.2734375,995.549988,951.450012,10.0249996,1.0,
2025-09-17 01:25:43+00:00,2025-09-17 01:25:43,,,,,,,,,,38.6137505,15.2718754,995.025024,951.224976,9.66250038,1.0,
2025-09-17 01:25:44+00:00,2025-09-17 01:25:44,,,,,,,,,,38.6100006,15.2718754,994.424988,951.0,9.66250038,1.0,
2025-09-17 01:25:45+00:00,2025-09-17 01:25:45,38.0,22.0,38.0,38.0,38.0,4.498031348393622,210,BO_O2,O2 규칙 적용: 15.3% (>12.0%),38.6212502,15.2781248,994.049988,950.849976,9.66250038,1.0,1.0
2025-09-17 01:25:46+00:00,2025-09-17 01:25:46,,,,,,,,,,38.6137505,15.2859373,993.450012,950.625,9.66250038,1.0,
2025-09-17 01:25:47+00:00,2025-09-17 01:25:47,,,,,,,,,,38.6025009,15.2859373,993.150024,950.400024,9.66250038,1.0,
2025-09-17 01:25:48+00:00,2025-09-17 01:25:48,,,,,,,,,,38.6062508,15.2921877,992.549988,950.174988,8.98750019,1.0,
2025-09-17 01:25:49+00:00,2025-09-17 01:25:49,,,,,,,,,,38.6175003,15.3031254,992.174988,950.025024,8.98750019,1.0,
2025-09-17 01:25:50+00:00,2025-09-17 01:25:50,38.0,22.0,38.0,38.0,38.0,4.279620313636985,210,BO_O2,O2 규칙 적용: 15.3% (>12.0%),38.6437492,15.3031254,991.650024,949.724976,8.98750019,1.0,
2025-09-17 01:25:51+00:00,2025-09-17 01:25:51,,,,,,,,,,38.6175003,15.3125,991.200012,949.575012,8.98750019,1.0,
2025-09-17 01:25:52+00:00,2025-09-17 01:25:52,,,,,,,,,,38.5987511,15.3234377,990.674988,949.275024,8.89999962,1.0,
2025-09-17 01:25:53+00:00,2025-09-17 01:25:53,,,,,,,,,,38.6137505,15.3234377,990.299988,949.125,8.3125,1.0,
2025-09-17 01:25:54+00:00,2025-09-17 01:25:54,,,,,,,,,,38.6062508,15.3359375,989.775024,948.900024,8.3125,1.0,
2025-09-17 01:25:55+00:00,2025-09-17 01:25:55,38.0,22.0,38.0,38.0,38.0,4.498671295627855,210,BO_O2,O2 규칙 적용: 15.3% (>12.0%),38.6025009,15.3359375,989.400024,948.674988,8.3125,1.0,
2025-09-17 01:25:56+00:00,2025-09-17 01:25:56,,,,,,,,,,38.6212502,15.3500004,988.799988,948.450012,8.3125,1.0,
2025-09-17 01:25:57+00:00,2025-09-17 01:25:57,,,,,,,,,,38.6100006,15.3562498,988.5,948.224976,8.3125,1.0,
2025-09-17 01:25:58+00:00,2025-09-17 01:25:58,,,,,,,,,,38.6025009,15.3562498,987.900024,948.0,8.3125,1.0,
2025-09-17 01:25:59+00:00,2025-09-17 01:25:59,,,,,,,,,,38.6062508,15.3640623,987.525024,947.849976,8.3125,1.0,
2025-09-17 01:26:00+00:00,2025-09-17 01:26:00,38.0,22.0,38.0,38.0,38.0,4.3294054740118915,210,BO_O2,O2 규칙 적용: 15.4% (>12.0%),38.6175003,15.3703127,987.0,947.549988,8.3125,1.0,1.0
2025-09-17 01:26:01+00:00,2025-09-17 01:26:01,,,,,,,,,,38.6137505,15.3703127,986.625,947.400024,8.3125,1.0,
2025-09-17 01:26:02+00:00,2025-09-17 01:26:02,,,,,,,,,,38.6062508,15.3796873,986.025024,947.099976,8.26249981,1.0,
2025-09-17 01:26:03+00:00,2025-09-17 01:26:03,,,,,,,,,,38.6025009,15.3796873,985.724976,946.950012,8.05000019,1.0,
2025-09-17 01:26:04+00:00,2025-09-17 01:26:04,,,,,,,,,,38.6137505,15.3859377,985.125,946.650024,8.0625,1.0,
2025-09-17 01:26:05+00:00,2025-09-17 01:26:05,38.0,22.0,38.0,38.0,38.0,4.532375949012058,210,BO_O2,O2 규칙 적용: 15.4% (>12.0%),38.6100006,15.3859377,984.825012,946.5,8.0625,1.0,
2025-09-17 01:26:06+00:00,2025-09-17 01:26:06,,,,,,,,,,38.6100006,15.3859377,984.224976,946.200012,8.0625,1.0,
2025-09-17 01:26:07+00:00,2025-09-17 01:26:07,,,,,,,,,,38.6062508,15.3812504,983.924988,946.049988,7.94999981,1.0,
2025-09-17 01:26:08+00:00,2025-09-17 01:26:08,,,,,,,,,,38.6175003,15.3781252,983.400024,945.75,7.9000001,1.0,
2025-09-17 01:26:09+00:00,2025-09-17 01:26:09,,,,,,,,,,38.6137505,15.3781252,983.025024,945.599976,7.88749981,1.0,
2025-09-17 01:26:10+00:00,2025-09-17 01:26:10,38.0,22.0,38.0,38.0,38.0,6.751960700053154,210,BO_O2,O2 규칙 적용: 15.4% (>12.0%),38.6062508,15.3781252,982.5,945.299988,7.88749981,1.0,
2025-09-17 01:26:11+00:00,2025-09-17 01:26:11,,,,,,,,,,38.6025009,15.3781252,982.200012,945.150024,7.9000001,1.0,
2025-09-17 01:26:12+00:00,2025-09-17 01:26:12,,,,,,,,,,38.6025009,15.3734379,981.674988,944.849976,7.7750001,1.0,
2025-09-17 01:26:13+00:00,2025-09-17 01:26:13,,,,,,,,,,38.6062508,15.3640623,981.299988,944.625,7.2125001,1.0,
2025-09-17 01:26:14+00:00,2025-09-17 01:26:14,,,,,,,,,,38.6100006,15.3640623,980.849976,944.400024,7.2249999,1.0,
2025-09-17 01:26:15+00:00,2025-09-17 01:26:15,38.0,22.0,38.0,38.0,38.0,5.876797467896206,210,BO_O2,O2 규칙 적용: 15.4% (>12.0%),38.6100006,15.359375,980.549988,944.174988,7.2249999,1.0,1.0
2025-09-17 01:26:16+00:00,2025-09-17 01:26:16,,,,,,,,,,38.6137505,15.3578129,980.025024,943.950012,7.2125001,1.0,
2025-09-17 01:26:17+00:00,2025-09-17 01:26:17,,,,,,,,,,38.6062508,15.3578129,979.724976,943.724976,7.05000019,1.0,
2025-09-17 01:26:18+00:00,2025-09-17 01:26:18,,,,,,,,,,38.6137505,15.34375,979.275024,943.5,6.9749999,1.0,
2025-09-17 01:26:19+00:00,2025-09-17 01:26:19,,,,,,,,,,38.6062508,15.3249998,978.825012,943.200012,6.9625001,1.0,
2025-09-17 01:26:20+00:00,2025-09-17 01:26:20,38.0,22.0,38.0,38.0,38.0,5.07489952676524,210,BO_O2,O2 규칙 적용: 15.4% (>12.0%),38.6062508,15.3249998,978.525024,943.049988,6.9625001,1.0,
2025-09-17 01:26:21+00:00,2025-09-17 01:26:21,,,,,,,,,,38.6175003,15.3015623,978.075012,942.75,6.9749999,1.0,
2025-09-17 01:26:22+00:00,2025-09-17 01:26:22,,,,,,,,,,38.6025009,15.3015623,977.775024,942.525024,6.9625001,1.0,
2025-09-17 01:26:23+00:00,2025-09-17 01:26:23,,,,,,,,,,38.6062508,15.2687502,977.325012,942.299988,6.9625001,1.0,
2025-09-17 01:26:24+00:00,2025-09-17 01:26:24,,,,,,,,,,38.6100006,15.2203121,977.099976,942.075012,6.9625001,1.0,
2025-09-17 01:26:25+00:00,2025-09-17 01:26:25,38.0,22.0,38.0,38.0,38.0,5.466674798849358,210,BO_O2,O2 규칙 적용: 15.3% (>12.0%),38.6062508,15.2203121,976.650024,941.775024,6.9625001,1.0,
2025-09-17 01:26:26+00:00,2025-09-17 01:26:26,,,,,,,,,,38.6062508,15.1578121,976.349976,941.625,6.9625001,1.0,
2025-09-17 01:26:27+00:00,2025-09-17 01:26:27,,,,,,,,,,38.6212502,15.0843754,975.974976,941.325012,6.9625001,1.0,
2025-09-17 01:26:28+00:00,2025-09-17 01:26:28,,,,,,,,,,38.6062508,15.0843754,975.674988,941.099976,6.9625001,1.0,
2025-09-17 01:26:29+00:00,2025-09-17 01:26:29,,,,,,,,,,38.6437492,14.9890623,975.375,940.799988,6.9625001,1.0,
2025-09-17 01:26:30+00:00,2025-09-17 01:26:30,38.0,22.0,38.0,38.0,38.0,5.555589397417682,210,BO_O2,O2 규칙 적용: 15.1% (>12.0%),38.6137505,14.9890623,975.075012,940.650024,6.9625001,1.0,1.0
2025-09-17 01:26:31+00:00,2025-09-17 01:26:31,,,,,,,,,,38.6100006,14.8859377,974.700012,940.349976,6.9625001,1.0,
2025-09-17 01:26:32+00:00,2025-09-17 01:26:32,,,,,,,,,,38.6175003,14.765625,974.474976,940.200012,6.88749981,1.0,
2025-09-17 01:26:33+00:00,2025-09-17 01:26:33,,,,,,,,,,38.6062508,14.765625,974.174988,939.900024,6.875,1.0,
2025-09-17 01:26:34+00:00,2025-09-17 01:26:34,,,,,,,,,,38.5987511,14.6312504,973.950012,939.75,6.88749981,1.0,
2025-09-17 01:26:35+00:00,2025-09-17 01:26:35,38.0,22.0,38.0,38.0,38.0,7.033520547615815,210,BO_O2,O2 규칙 적용: 14.8% (>12.0%),38.6025009,14.5062504,973.650024,939.450012,6.88749981,1.0,
2025-09-17 01:26:36+00:00,2025-09-17 01:26:36,,,,,,,,,,38.6137505,14.5062504,973.5,939.299988,6.88749981,1.0,
2025-09-17 01:26:37+00:00,2025-09-17 01:26:37,,,,,,,,,,38.6287498,14.3718748,973.200012,939.0,6.76249981,1.0,
2025-09-17 01:26:38+00:00,2025-09-17 01:26:38,,,,,,,,,,38.6025009,14.3718748,973.049988,938.775024,6.7125001,1.0,
2025-09-17 01:26:39+00:00,2025-09-17 01:26:39,,,,,,,,,,38.6100006,14.2218752,972.825012,938.549988,6.7125001,1.0,
2025-09-17 01:26:40+00:00,2025-09-17 01:26:40,38.0,22.0,38.0,38.0,38.0,6.829353154912656,210,BO_O2,O2 규칙 적용: 14.4% (>12.0%),38.6137505,14.0671873,972.674988,938.325012,6.7125001,1.0,
2025-09-17 01:26:41+00:00,2025-09-17 01:26:41,,,,,,,,,,38.6025009,14.0671873,972.450012,938.099976,6.7125001,1.0,
2025-09-17 01:26:42+00:00,2025-09-17 01:26:42,,,,,,,,,,38.6137505,13.8984375,972.375,937.875,6.88749981,1.0,
2025-09-17 01:26:43+00:00,2025-09-17 01:26:43,,,,,,,,,,38.6212502,13.7203121,972.150024,937.650024,6.88749981,1.0,
2025-09-17 01:26:44+00:00,2025-09-17 01:26:44,,,,,,,,,,38.6100006,13.7203121,972.075012,937.424988,6.88749981,1.0,
2025-09-17 01:26:45+00:00,2025-09-17 01:26:45,38.0,22.0,38.0,38.0,38.0,7.646657519833904,210,BO_O2,O2 규칙 적용: 13.9% (>12.0%),38.5950012,13.5343752,972.0,937.200012,6.88749981,1.0,1.0
2025-09-17 01:26:46+00:00,2025-09-17 01:26:46,,,,,,,,,,38.6287498,13.5343752,971.924988,936.974976,6.875,1.0,
2025-09-17 01:26:47+00:00,2025-09-17 01:26:47,,,,,,,,,,38.6100006,13.3328123,971.775024,936.75,7.0625,1.0,
2025-09-17 01:26:48+00:00,2025-09-17 01:26:48,,,,,,,,,,38.6100006,13.1312504,971.700012,936.525024,7.13749981,1.0,
2025-09-17 01:26:49+00:00,2025-09-17 01:26:49,,,,,,,,,,38.5987511,13.1312504,971.625,936.224976,7.13749981,1.0,
2025-09-17 01:26:50+00:00,2025-09-17 01:26:50,38.0,22.0,38.0,38.0,38.0,9.869032625613645,210,BO_O2,O2 규칙 적용: 13.3% (>12.0%),38.6100006,12.953125,971.625,936.075012,7.13749981,1.0,
